entry_type,canonical_term,alias,domain,source_system,note
field_alias,exchange_rate.rate,BSIK.PPDIF2,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=PPDIF2; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF2, domain=WRTV7"
field_alias,exchange_rate.rate,BSIK.PPDIF3,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=PPDIF3; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF3, domain=WRTV7"
field_alias,profit_center.id,BSIK.PPRCT,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=PPRCT; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Partner Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPRCTR, domain=PRCTR"
field_alias,employee.id,BSIK.BUZID,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=BUZID; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Identification of the Line Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=BUZID, domain=CHAR1"
field_alias,fiscal_year.id,BSIK.AUGGJ,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=AUGGJ; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Fiscal Year of Clearing Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=AUGGJ, domain=GJAHR"
field_alias,account.industry,BSIK.KONTL,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=KONTL; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Acct assignment string for industry-specific acct assignmnts; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=KONTL_FI, domain=CHAR50"
field_alias,vendor_group.id,BSIK.EGRUP,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=EGRUP; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Equity group; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=JV_EGROUP, domain=JV_EGROUP"
field_alias,vendor.id,BSAK.ZUONR,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=ZUONR; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Assignment number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=DZUONR, domain=ZUONR"
field_alias,fiscal_year.id,BSAK.REBZJ,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=REBZJ; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Fiscal Year of the Relevant Invoice (for Credit Memo); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=REBZJ, domain=GJAHR"
field_alias,vendor.id,BSAK.ZOLLT,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=ZOLLT; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Customs Tariff Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=DZOLLT, domain=ZOLLT"
field_alias,supplier.country_code,BSAK.LANDL,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=LANDL; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Supplying Country; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=LANDL, domain=LAND1"
field_alias,payroll.tax_amount,BSAK.QSSKZ,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=QSSKZ; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Withholding Tax Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=QSSKZ, domain=QSSKZ"
field_alias,vendor.status,BSAK.BSTAT,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=BSTAT; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Document Status; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=BSTAT_D, domain=BSTAT"
field_alias,fiscal_year.id,BSAK.ANFBJ,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=ANFBJ; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Fiscal Year of the Bill of Exchange Payment Request Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=ANFBJ, domain=GJAHR"
field_alias,supplier.country_code,BSAK.EGBLD,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=EGBLD; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Country of Destination for Delivery of Goods; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=EGBLD, domain=LAND1"
field_alias,supplier.country_code,BSAK.EGLLD,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=EGLLD; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Supplying Country for Delivery of Goods; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=EGLLD, domain=LAND1"
field_alias,payment.method_code,BSAK.UZAWE,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=UZAWE; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Payment method supplement; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=UZAWE, domain=UZAWE"
field_alias,ledger.id,BSAK.PSWSL,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=PSWSL; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Update Currency for General Ledger Transaction Figures; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=PSWSL, domain=WAERS"
field_alias,exchange_rate.rate,BSAK.PPDIFF,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=PPDIFF; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 1.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIFF, domain=WRTV7"
field_alias,exchange_rate.rate,BSAK.PPDIF2,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=PPDIF2; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF2, domain=WRTV7"
field_alias,exchange_rate.rate,BSAK.PPDIF3,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=PPDIF3; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF3, domain=WRTV7"
field_alias,profit_center.id,BSAK.PPRCT,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=PPRCT; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Partner Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPRCTR, domain=PRCTR"
field_alias,employee.id,BSAK.BUZID,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=BUZID; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Identification of the Line Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=BUZID, domain=CHAR1"
field_alias,fiscal_year.id,BSAK.AUGGJ,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=AUGGJ; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Fiscal Year of Clearing Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=AUGGJ, domain=GJAHR"
field_alias,account.industry,BSAK.KONTL,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=KONTL; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Acct assignment string for industry-specific acct assignmnts; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=KONTL_FI, domain=CHAR50"
field_alias,vendor_group.id,BSAK.EGRUP,FI,SAP,"context_patch=true; system=SAP; object=BSAK; field=EGRUP; object_description=Vendor Cleared Items AP cleared items index. FI Financial Accounting; field_description=Equity group; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=JV_EGROUP, domain=JV_EGROUP"
field_alias,asset.id,ANLA.GEGST,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=GEGST; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Technical Asset Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=GEGST, domain=GEGST"
field_alias,fiscal_year.id,ANLA.ZUJHR,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=ZUJHR; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Fiscal Year in Which First Acquisition Was Posted; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=DZUJAHR, domain=GJAHR"
field_alias,employee.employment_status,ANLA.GPLAB,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=GPLAB; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Planned Retirement Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=GPLAB, domain=DATUM"
field_alias,activity id,ANLA.ORD42,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=ORD42; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Asset Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=ORD42, domain=ORD4X"
field_alias,asset.id,ANLA.ANLUE,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=ANLUE; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Asset Super Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=ANLUE, domain=ANLUE"
field_alias,fiscal_year.id,ANLA.URJHR,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=URJHR; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Fiscal Year of Original Acquisition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=URJHR, domain=GJAHR"
field_alias,asset.id,ANLA.EHWNR,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=EHWNR; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Tax Number of the Notice of Assessment; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=EHWNR_ANLA, domain=EHWNR_ANLA"
field_alias,asset.id,ANLA.GRLFD,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=GRLFD; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Land Register Entry: Sequence Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=GRLFD_ANLA, domain=GRLFD_ANLA"
field_alias,asset.id,ANLA.FLURK,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=FLURK; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Land Register Map Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FLURK_ANLA, domain=CHAR4"
field_alias,asset.id,ANLA.FLURN,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=FLURN; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Plot Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FLURN_ANLA, domain=CHAR10"
field_alias,asset.id,ANLA.INVNR,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=INVNR; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Inventory Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=INVNR_ANLA, domain=INVNR_ANLA"
field_alias,asset.description,ANLA.TXA50,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=TXA50; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Additional Asset Description; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=TXA50_MORE, domain=TEXT50"
field_alias,asset.manufacturer_name,ANLA.XHERID,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=XHERID; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Indicator: Long text for manufacturer/origin; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=XHERID, domain=XFELD"
field_alias,asset.id,ANLA.LEANZ,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=LEANZ; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Number of Lease Payments; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=LEANZ, domain=46361"
field_alias,activity id,ANLA.ANUPD,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=ANUPD; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Indicator: Type of change to table; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=ANUPD, domain=ANUPD"
field_alias,asset.id,ANLA.OBJNR,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=OBJNR; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Object number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=J_OBJNR, domain=J_OBJNR"
field_alias,activity id,ANLA.LEART,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=LEART; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Leasing type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=LEART, domain=LEASART"
field_alias,asset.id,ANLA.LDT_SEQNO,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=LDT_SEQNO; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=Legacy Data Transfer - sequence number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FAA_LDT_SEQNO, domain=NUMC5"
field_alias,asset.id,ANLA.BOGUS_ANLN1,FI,SAP,"context_patch=true; system=SAP; object=ANLA; field=BOGUS_ANLN1; object_description=Asset Master Record Master asset and sub-asset data. FI Financial Accounting; field_description=bogus asset number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=/ATL/BOGUS_ANLN1, domain=CHAR12"
field_alias,invoice.amount,VBPA._DATAAGING,SD,SAP,"context_patch=true; system=SAP; object=VBPA; field=_DATAAGING; object_description=Sales Document — Partners Partners on a doc (sold-to AG, ship-to WE, payer RG, bill-to RE). SD Sales Distribution; field_description=Data Filter Value for Data Aging; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=DATA_TEMPERATURE, domain=DATA_TEMPERATURE"
field_alias,activity id,LIKP.LFART,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=LFART; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Delivery Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=LFART, domain=LFART"
field_alias,sales_order.id,LIKP.AUTLF,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=AUTLF; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Complete Delivery Defined for Each Sales Order?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AUTLF, domain=XFELD"
field_alias,sales_order.id,LIKP.KZAZU,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=KZAZU; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Order Combination Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KZAZU_D, domain=XFELD"
field_alias,document.type,LIKP.VBTYP,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=VBTYP; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=SD Document Category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VBTYPL, domain=VBTYPL"
field_alias,invoice.amount,LIKP.BTGEW,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=BTGEW; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Total Weight; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=GSGEW, domain=MENG15"
field_alias,activity id,LIKP.FKARV,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=FKARV; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Proposed billing type for a delivery-related billing doc.; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=FKARV, domain=FKART"
field_alias,employee.id,LIKP.PERFK,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=PERFK; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Invoice Dates (Calendar Identification); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=PERFK, domain=WFCID"
field_alias,accounting.document_currency_code,LIKP.WAERK,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=WAERK; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=SD Document Currency; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=WAERK, domain=WAERS"
field_alias,delivery.id,LIKP.COMMN,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=COMMN; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Communication number for Q-API interface; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=COMMN, domain=COMMN"
field_alias,exchange_rate.rate,LIKP.STCUR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=STCUR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Exchange rate for statistics; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=STCUR, domain=KURRF"
field_alias,delivery.id,LIKP.EXNUM,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=EXNUM; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Number of foreign trade data in MM and SD documents; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=EXNUM, domain=EXNUM"
field_alias,sales_organization.id,LIKP.VKOIV,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=VKOIV; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Sales Organization for Intercompany Billing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VKOIV, domain=VKORG"
field_alias,distribution_channel.id,LIKP.VTWIV,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=VTWIV; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Distribution channel for intercompany billing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VTWIV, domain=VTWEG"
field_alias,division.id,LIKP.SPAIV,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=SPAIV; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Division for intercompany billing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=SPAIV, domain=SPART"
field_alias,activity id,LIKP.FKAIV,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=FKAIV; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Billing type for intercompany billing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=FKAIV, domain=FKART"
field_alias,invoice.amount,LIKP.AMTBL,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=AMTBL; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Released Credit Value of the Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=AMTBL_CM, domain=WERTV8"
field_alias,activity id,LIKP.TRATY,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=TRATY; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Means-of-Transport Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=TRATY, domain=TRATY"
field_alias,sales_order.document_date,LIKP.BLDAT,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=BLDAT; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Document Date in Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=BLDAT, domain=DATUM"
field_alias,reason.code,LIKP.TRSPG,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=TRSPG; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Shipment Blocking Reason; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=TRSPG, domain=TRSPG"
field_alias,employee.id,LIKP.LIFEX,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=LIFEX; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=External Identification of Delivery Note; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=LIFEX, domain=TEXT35"
field_alias,delivery.id,LIKP.LCNUM,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=LCNUM; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Financial doc. processing: Internal financial doc. number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LCNUM, domain=LCNUM"
field_alias,shipping_point.id,LIKP.TDUHR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=TDUHR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Transp. Planning Time (Local, Relating to a Shipping Point); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=TDUHR, domain=TIME_SHIPP"
field_alias,shipping_point.id,LIKP.LDUHR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=LDUHR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Loading Time (Local Time Relating to a Shipping Point); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LDUHR, domain=TIME_SHIPP"
field_alias,delivery.id,LIKP.LGTOR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=LGTOR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Door for Warehouse Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LGTOR, domain=LGTOR"
field_alias,exchange_rate.rate,LIKP.AKKUR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=AKKUR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Exchange rate for letter-of-credit procg in foreign trade; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AKKUR, domain=KURRF"
field_alias,activity id,LIKP.FOLAR,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=FOLAR; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Delivery Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=LFART, domain=LFART"
field_alias,delivery.id,LIKP.VGANZ,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=VGANZ; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Number of Delivery Items with Precedessor in Other System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=SHP_VGANZ, domain="
field_alias,delivery.status,LIKP.IMWRK,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=IMWRK; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Delivery has Status 'In Plant'; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=IMWRK, domain=XFELD"
field_alias,delivery.status,LIKP.SPE_REV_VLSTK,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=SPE_REV_VLSTK; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Distribution Status (Decentralized Warehouse Processing); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=VLSTK, domain=VLSTK"
field_alias,activity id,LIKP.SPE_ORIG_SYS,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=SPE_ORIG_SYS; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Original System Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=/SPE/INB_ORIGIN_SYS, domain=/SPE/SYSTYPE_SHORT"
field_alias,activity id,LIKP.SPE_CHNG_SYS,SD,SAP,"context_patch=true; system=SAP; object=LIKP; field=SPE_CHNG_SYS; object_description=SD Delivery — Header Delivery doc header. SD Sales Distribution; field_description=Last Changer's System Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=/SPE/INB_CHNG_SYS, domain=/SPE/SYSTYPE_SHORT"
