entry_type,canonical_term,alias,domain,source_system,note
field_alias,requisition.line_item_number,EBAN.EXTDESIREDSUPPLIERFORPURG,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=EXTDESIREDSUPPLIERFORPURG; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Desired Supplier of External System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MM_PUR_HUB_WLIEF, domain=LIFNR"
field_alias,requisition.line_item_number,EBAN.EXTCONTRACTFORPURG,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=EXTCONTRACTFORPURG; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Contract of External System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MM_PUR_HUB_KONNR, domain=EBELN"
field_alias,requisition.line_item_number,EBAN.EXTCONTRACTITEMFORPURG,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=EXTCONTRACTITEMFORPURG; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Contract Item of External System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MM_PUR_HUB_KTPNR, domain=EBELP"
field_alias,requisition.line_item_number,EBAN.EXTPLANTFORPURG,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=EXTPLANTFORPURG; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Plant of External System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MM_PUR_HUB_WERKS, domain=WERKS"
field_alias,requisition.line_item_number,EBAN.EXT_BE_PRCHANGEINDICATOR,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=EXT_BE_PRCHANGEINDICATOR; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Change Indicator for PR in Central Procurement; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MM_PUR_HUB_CHGIND, domain=BOOLE"
field_alias,requisition.line_item_number,EBAN.ISCRREPLICATIONBEFOREAPPROVAL,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=ISCRREPLICATIONBEFOREAPPROVAL; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Is Replication Before Approval; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_PR_CEN_REQN_REPL_BFR_APP, domain=BOOLEAN"
field_alias,requisition.line_item_number,EBAN.LASTCHANGEDATETIME,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=LASTCHANGEDATETIME; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=UTC Time Stamp in Long Form (YYYYMMDDhhmmssmmmuuun); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=TIMESTAMPL, domain=TZNTSTMPL"
field_alias,requisition.line_item_number,EBAN.ISONBEHALFCART,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=ISONBEHALFCART; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Shop on behalf indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_REQ_D_SOB, domain=XFLD"
field_alias,requisition.line_item_number,EBAN.SDM_VERSION,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=SDM_VERSION; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Version of Silent Data Migration; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_SDM_VERSION, domain=MMPUR_SDM_VERSION"
field_alias,requisition.line_item_number,EBAN.CONTRACT_FOR_LIMIT,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=CONTRACT_FOR_LIMIT; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Purchase Contract for Enhanced Limit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=CTR_FOR_LIMIT, domain=EBELN"
field_alias,requisition.line_item_number,EBAN.PFMTRANSDATAFOOTPRINTUUID,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=PFMTRANSDATAFOOTPRINTUUID; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Transaction Data Footprint; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=PFMTRANSDATAFOOTPRINTUUID, domain=SYSUUID"
field_alias,requisition.line_item_number,EBAN.HASTRADECOMPLIANCEISSUE,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=HASTRADECOMPLIANCEISSUE; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Is Purchase Requisition Blocked by Trade Compliance; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_PR_HAS_TRADE_COMPLIANCE, domain=BOOLEAN_FLG"
field_alias,requisition.line_item_number,EBAN.PURREQNDESCRIPTION,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=PURREQNDESCRIPTION; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Purchase Requisition Description; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=PURREQNDESCRIPTION, domain=TEXT40"
field_alias,requisition.line_item_number,EBAN.ISOUTLINE,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=ISOUTLINE; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Is Outline; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_REQ_IS_OUTLINE, domain=BOOLEAN_FLG"
field_alias,requisition.line_item_number,EBAN.BNFPO_CS,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=BNFPO_CS; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Cross-System PReq Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=/ISDFPS/BNFPO_CS, domain=BNFPO"
field_alias,requisition.line_item_number,EBAN.BSMNG_SND,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=BSMNG_SND; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=PO Quantity Sender; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=/ISDFPS/BSMNG_SND, domain=MENG13"
field_alias,requisition.line_item_number,EBAN.ADPRI,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=ADPRI; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Order Priority; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=ADPRI, domain=ADPRI"
field_alias,requisition.line_item_number,EBAN.LPRIO,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=LPRIO; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Delivery Priority; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=LPRIO, domain=LPRIO"
field_alias,requisition.line_item_number,EBAN.ADDNS,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=ADDNS; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Do Not Substitute; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=ADDNS, domain=ADDNS"
field_alias,requisition.line_item_number,EBAN.DISUB_SOBKZ,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=DISUB_SOBKZ; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Special stock indicator Subcontracting; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=DISUB_SOBKZ_LB, domain=DISUB_SOBKZ_LB"
field_alias,requisition.line_item_number,EBAN.DISUB_OWNER,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=DISUB_OWNER; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Owner of stock; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=OWNER_D, domain=LIFNR"
field_alias,requisition.line_item_number,EBAN.FLDLOGSSUPPLYPROCESS,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=FLDLOGSSUPPLYPROCESS; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Supply Process; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=FLOG_SPROC, domain=FLOG_SPROC"
field_alias,requisition.line_item_number,EBAN.FLDLOGSDELIVISHELDONSHORE,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=FLDLOGSDELIVISHELDONSHORE; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Hold On-Shore; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=FLOG_HOLD, domain=BOOLE"
field_alias,requisition.line_item_number,EBAN.IUID_RELEVANT,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=IUID_RELEVANT; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=IUID-Relevant; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=IUID_RELEVANT, domain=UID_RELEVANT"
field_alias,requisition.line_item_number,EBAN.SC_REQUESTOR,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=SC_REQUESTOR; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Requestor; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_REQ_D_REQUESTOR, domain="
field_alias,requisition.line_item_number,EBAN.SC_AUTHOR,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=SC_AUTHOR; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Author of Requisition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=MMPUR_REQ_D_AUTHOR, domain=UNAME"
field_alias,requisition.line_item_number,EBAN.OIO_SPROC,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=OIO_SPROC; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Supply Process; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=OIO_SPROC, domain=OIO_SPROC"
field_alias,requisition.line_item_number,EBAN.OIO_HOLD,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=OIO_HOLD; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Indicator: Hold Delivery Onshore; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=OIO_HOLD, domain=XFELD"
field_alias,requisition.line_item_number,EBAN.SGT_SCAT,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=SGT_SCAT; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Stock Segment; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=SGT_SCAT, domain=SGT_SRCA"
field_alias,requisition.line_item_number,EBAN.SGT_RCAT,MM,SAP,"context_patch=true; system=SAP; object=EBAN; field=SGT_RCAT; object_description=Purchase Requisition PR header & item combined, one row per PR line. MM Materials Mgmt; field_description=Requirement Segment; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=MM, data_element=SGT_RCAT, domain=SGT_SRCA"
field_alias,chart_of_accounts.id,SKA1.XBILK,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=XBILK; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Indicator: Account is a balance sheet account?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=XBILK, domain=XFELD"
field_alias,chart_of_accounts.id,SKA1.KTOKS,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=KTOKS; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=G/L Account Group; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=KTOKS, domain=KTOKS"
field_alias,chart_of_accounts.id,SKA1.XLOEV,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=XLOEV; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Indicator: Account Marked for Deletion?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=XLOEV, domain=XFELD"
field_alias,chart_of_accounts.id,SKA1.XSPEA,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=XSPEA; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Indicator: Account Is Blocked for Creation ?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=XSPEA, domain=XFELD"
field_alias,chart_of_accounts.id,SKA1.XSPEP,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=XSPEP; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Indicator: Account Blocked for Planning ?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=XSPEP, domain=XFELD"
field_alias,chart_of_accounts.id,SKA1.MCOD1,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=MCOD1; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Search Term for Using Matchcode; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=MCODF, domain=CHAR25"
field_alias,chart_of_accounts.id,SKA1.FUNC_AREA,FI,SAP,"context_patch=true; system=SAP; object=SKA1; field=FUNC_AREA; object_description=G/L Account Master (Chart of Accounts) Chart-of-accounts level G/L master. FI Financial Accounting; field_description=Functional Area; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FKBER, domain=FKBER"
field_alias,chart_of_accounts.id,SKAT.MCOD1,FI,SAP,"context_patch=true; system=SAP; object=SKAT; field=MCOD1; object_description=G/L Account Description (Chart of Accounts) Multi-language G/L account names. FI Financial Accounting; field_description=Search Term for Matchcode Search; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=MCDS1, domain=CHAR25"
field_alias,ledger.id,BSIS.PSWSL,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PSWSL; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Update Currency for General Ledger Transaction Figures; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PSWSL, domain=WAERS"
field_alias,exchange_rate.rate,BSIS.RDIF3,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=RDIF3; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Exchange Rate Difference Realized for Third Local Currency; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=RDIF3, domain=WRTV7"
field_alias,exchange_rate.rate,BSIS.PPDIFF,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PPDIFF; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 1.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIFF, domain=WRTV7"
field_alias,exchange_rate.rate,BSIS.PPDIF2,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PPDIF2; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF2, domain=WRTV7"
field_alias,exchange_rate.rate,BSIS.PPDIF3,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PPDIF3; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF3, domain=WRTV7"
field_alias,activity id,BSIS.BEWAR,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=BEWAR; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Transaction type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=RMVCT, domain=RMVCT"
field_alias,profit_center.id,BSIS.PPRCT,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PPRCT; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Partner Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPRCTR, domain=PRCTR"
field_alias,employee.id,BSIS.BUZID,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=BUZID; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Identification of the Line Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=BUZID, domain=CHAR1"
field_alias,fiscal_year.id,BSIS.AUGGJ,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=AUGGJ; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Fiscal Year of Clearing Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=AUGGJ, domain=GJAHR"
field_alias,payment.method_code,BSIS.UZAWE,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=UZAWE; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Payment method supplement; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=UZAWE, domain=UZAWE"
field_alias,segment.id,BSIS.SEGMENT,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=SEGMENT; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Segment for Segmental Reporting; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FB_SEGMENT, domain=FB_SEGMENT"
field_alias,segment.id,BSIS.PSEGMENT,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=PSEGMENT; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Partner Segment for Segmental Reporting; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=FB_PSEGMENT, domain=FB_SEGMENT"
field_alias,payroll.tax_amount,BSIS.QSSKZ,FI,SAP,"context_patch=true; system=SAP; object=BSIS; field=QSSKZ; object_description=G/L Open Items Index of open G/L items. FI Financial Accounting; field_description=Withholding Tax Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=QSSKZ, domain=QSSKZ"
field_alias,customer.id,BSID.ZUONR,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=ZUONR; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Assignment number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=DZUONR, domain=ZUONR"
field_alias,fiscal_year.id,BSID.REBZJ,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=REBZJ; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Fiscal Year of the Relevant Invoice (for Credit Memo); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=REBZJ, domain=GJAHR"
field_alias,fiscal_year.id,BSID.ANFBJ,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=ANFBJ; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Fiscal Year of the Bill of Exchange Payment Request Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=ANFBJ, domain=GJAHR"
field_alias,invoice.due_date,BSID.INFAE,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=INFAE; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Inverted Date for Net Due Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=INFAE, domain=CHAR08"
field_alias,account.name,BSID.XNOZA,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=XNOZA; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Indicator: Account is not counted; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=XNOZA, domain=XFELD"
field_alias,payment.method_code,BSID.UZAWE,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=UZAWE; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Payment method supplement; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=UZAWE, domain=UZAWE"
field_alias,ledger.id,BSID.PSWSL,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=PSWSL; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Update Currency for General Ledger Transaction Figures; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=PSWSL, domain=WAERS"
field_alias,customer.id,BSID.ETEN2,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=ETEN2; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Schedule Line Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=ETENR, domain=ETENR"
field_alias,payroll.tax_amount,BSID.QSSKZ,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=QSSKZ; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Withholding Tax Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=QSSKZ, domain=QSSKZ"
field_alias,ar_receivable.open_amount,BSID.CESSION_KZ,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=CESSION_KZ; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Accounts Receivable Pledging Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=CESSION_KZ, domain=CESSION_KZ"
field_alias,exchange_rate.rate,BSID.PPDIFF,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=PPDIFF; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 1.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIFF, domain=WRTV7"
field_alias,exchange_rate.rate,BSID.PPDIF2,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=PPDIF2; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF2, domain=WRTV7"
field_alias,exchange_rate.rate,BSID.PPDIF3,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=PPDIF3; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPDIF3, domain=WRTV7"
field_alias,profit_center.id,BSID.PPRCT,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=PPRCT; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Partner Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=PPRCTR, domain=PRCTR"
field_alias,employee.id,BSID.BUZID,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=BUZID; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Identification of the Line Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=BUZID, domain=CHAR1"
field_alias,fiscal_year.id,BSID.AUGGJ,FI,SAP,"context_patch=true; system=SAP; object=BSID; field=AUGGJ; object_description=Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting; field_description=Fiscal Year of Clearing Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=AUGGJ, domain=GJAHR"
field_alias,vendor.id,BSIK.ZUONR,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=ZUONR; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Assignment number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=DZUONR, domain=ZUONR"
field_alias,fiscal_year.id,BSIK.REBZJ,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=REBZJ; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Fiscal Year of the Relevant Invoice (for Credit Memo); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=FI, data_element=REBZJ, domain=GJAHR"
field_alias,vendor.id,BSIK.ZOLLT,FI,SAP,"context_patch=true; system=SAP; object=BSIK; field=ZOLLT; object_description=Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting; field_description=Customs Tariff Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=FI, data_element=DZOLLT, domain=ZOLLT"
