entry_type,canonical_term,alias,domain,source_system,note
field_alias,material.number,MM_EKPO_ANGPN,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_ADMOI,ADMOI,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,supplier.type,MM_EKPO_BSARK,BSARK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,asset.serial_number,MM_EKPO_SERNP,SERAIL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_EKPO_DISUB_VBELN,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_EKPO_DISUB_POSNR,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_EKPO_FSH_VAS_PRNT_ID,EBELP,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_FSH_PSM_PFM_SPLIT,FSH_PSM_PFM_SPLIT,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,MM_EKPO_FSH_PQR_UEPOS,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_RFM_PSST_GROUP,RFM_PSST_GROUP_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_EKPO_RFM_REF_DOC,EBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_RFM_REF_ITEM,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_RFM_REF_ACTION,RFM_REF_ACTION,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_RFM_REF_SLITEM,ETENR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_REF_ITEM,EBELP,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_SOURCE_KEY,WRF_POHF_SOURCE_KEY,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_EKPO_POL_ID,WRF_POHF_POL_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sourcing_event.type,MM_MKPF_VGART,VGART,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,MM_MKPF_BLAUM,BLART,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,goods_receipt.id,MM_MKPF_FRBNR,XBLNR1,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,goods_receipt.id,MM_MKPF_XABLN,BELNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.type,MM_MKPF_BLA2D,BLART,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MKPF_SPE_MDNUM_EWM,/SPE/MDNUM_EWM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MKPF_GTS_CUSREF_NO,CHAR35,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_LINE_ID,MB_LINE_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_PARENT_ID,MB_LINE_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,MM_MSEG_ZUSCH,ZUSCH,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,MM_MSEG_BUALT,WERTV7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,fiscal_period.id,MM_MSEG_DMBUM,WERT7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,MM_MSEG_BPMNG,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_LFBJA,GJAHR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MSEG_LFBNR,BELNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_LFPOS,MBLPO,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MSEG_SMBLN,BELNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,company_code.id,MM_MSEG_PARBU,BUKRS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MSEG_BELUM,BELNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MSEG_BUZUM,BUZEI,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,inventory_reservation.id,MM_MSEG_RSNUM,RSNUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,inventory_reservation.id,MM_MSEG_RSPOS,RSPOS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,inventory_location.id,MM_MSEG_UMLGO,LGORT,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,MM_MSEG_UMZUS,ZUSCH,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,goods_movement.type,MM_MSEG_BWLVS,BWLVS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,warehouse_bin.id,MM_MSEG_VSCHN,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,warehouse_bin.id,MM_MSEG_NSCHN,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_IMKEY,IMKEY,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.id,MM_MSEG_NPLNR,AUFNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,bank_account.routing_number,MM_MSEG_AUFPL,AUFPL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.id,MM_MSEG_VPTNR,KUNNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.id,MM_MSEG_SAKTO,SAKNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,goods_receipt.quantity,MM_MSEG_BSTMG,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_BSTME,MEINS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.local_currency_amount,MM_MSEG_EXBWR,WERT7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.id,MM_MSEG_ZEKKN,NUM02,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,batch.id,MM_MSEG_CUOBJ_CH,CUOBJ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.local_currency_amount,MM_MSEG_EXVKW,WERT7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,absence.start_date,MM_MSEG_DABRBZ,DDAT,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,absence.start_date,MM_MSEG_DABRZ,DDAT,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_LSMNG,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_LSMEH,MEINS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,quality_inspection.status,MM_MSEG_QINSPST,QINSPST,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.document_currency_code,MM_MSEG_J_1BEXBASE,WERT7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sales_order.id,MM_MSEG_MAT_KDAUF,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,MM_MSEG_KBLNR,KBLNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sourcing_event.type,MM_MSEG_VGART_MKPF,VGART,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.posting_date,MM_MSEG_BUDAT_MKPF,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_/CWM/MENGE,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_/CWM/MEINS,MEINS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.base_uom_code,MM_MSEG_/CWM/ERFME,MEINS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,MM_MSEG_SERVICE_DOC_TYPE,CRM_PROCESS_TYPE,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_RESOURCENAME_SID,NSDM_RESOURCENAME,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_RESOURCENAME_CID,NSDM_RESOURCENAME,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,MM_MSEG_FSH_UMSEA_YR,FSH_CJAHR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,MM_MSEG_FSH_UMSEA,RFM_SAISO,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,MM_MSEG_FSH_UMCOLL,FSH_COLLECTION,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,MM_MSEG_FSH_UMTHEME,FSH_THEME,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,batch.id,MM_MSEG_SGT_CHINT,X,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,goods_receipt.quantity,MM_MSEG_FZGLS_MARK,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_OICONDCOD,JV_CONDCOD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,MM_MSEG_CONDI,JV_CONDCOD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,shipping_point.id,MM_MSEG_OIO_VSTEL,VSTEL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,inventory_lot.manufacture_date,SD_VBAK_BNDDT,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.document_currency_code,SD_VBAK_NETWR,WERTV8,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,cost_center.id,SD_VBAK_GSKST,GSBER,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,quote.valid_from_date,SD_VBAK_GUEBG,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,inventory_lot.manufacture_date,SD_VBAK_GUEEN,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,SD_VBAK_FKARA,FKART,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_BSTNK,BSTNK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.type,SD_VBAK_BSARK,BSARK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,absence.start_date,SD_VBAK_BSTDK,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,purchase_order.id,SD_VBAK_BSTZD,BSTZD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_IHREZ,TEXT12,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.id,SD_VBAK_MAHZA,PACK2,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,contact.phone,SD_VBAK_MAHDT,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_KVGR1,KVGR1,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_KVGR2,KVGR2,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_KVGR3,KVGR3,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_KVGR4,KVGR4,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_KVGR5,KVGR5,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,exchange_rate.rate,SD_VBAK_KURST,KURST,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.id,SD_VBAK_KNKLI,KUNNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_GRUPP,GRUPP_CM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_CMWAE,WAERS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,approval.approved_date,SD_VBAK_CMFRE,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,SD_VBAK_VGBEL,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,company_code.id,SD_VBAK_BUKRS_VF,BUKRS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK2,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK3,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK4,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK5,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK6,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK7,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK8,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer.classification,SD_VBAK_TAXK9,TAXKD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,SD_VBAK_VGTYP,VBTYPL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,contract.id,SD_VBAK_VBELN_GRP,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_VZEIT,TIME_SAORG,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,manufacturing_order.quantity,SD_VBAK_DAT_FZAU,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,position.start_date,SD_VBAK_FMBDAT,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,SD_VBAK_VSNMR_V,VSNMR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_MSR_ID,MSR_PROCESS_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_TM_CTRL_KEY,data,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_OIPBL,OIF_PBLNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_EXT_BUS_SYST_ID,SLD_BSKEY,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_EXT_REF_DOC_ID,CHAR40,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_APM_APPROVAL_REASON,SD_APM_APPROVAL_REASON,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_APM_REJECTION_REASON,SD_APM_REJECTION_REASON,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_SOLUTION_ORDER_ID,CRM_OBJECT_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_CMPSC,CMPSZ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,payment.status,SD_VBAK_CMPSD,CMPSZ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,payment.status,SD_VBAK_CMPSK,CMPSZ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,purchase_order.status,SD_VBAK_COSTA,COSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.status,SD_VBAK_LFGSK,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.status,SD_VBAK_LFSTK,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.status,SD_VBAK_LSSTK,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_RFGSK,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_RFSTK,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,demand_plan.status,SD_VBAK_TRSTA,TRSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_UVK01,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_UVK02,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_UVK03,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.status,SD_VBAK_UVK05,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_EMCST,DOM_TOTAL_EMCST,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_SLCST,DOM_TOTAL_SLCST,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_LCCST,DOM_TOTAL_LCCST,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_PCSTA,DOM_TOTAL_PCSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_DGSTA,DOM_TOTAL_DGSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAK_TOTAL_SDSSTA,DOM_TOTAL_SDSSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,payment.status,SD_VBAK_DP_CLEAR_STA_HDR,DOM_DP_CLEAR_STA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.status,SD_VBAK_TOTAL_DELIV_RELTD_BILLG_STA,DOM_TOT_DELIV_RELTD_BILLG_STA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_/DMBE/DEALNUMBER,/DMBE/DM_SMART_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_/DMBE/EVGIDRENEWAL,/DMBE/DM_EVERGREEN_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_/DMBE/EVGIDCANCEL,/DMBE/DM_EVERGREEN_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_ZAPCGKH,/ILE/TAPCGK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_APCGK_EXTENDH,NUMC10,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.posting_date,SD_VBAK_PSM_BUDAT,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_KVGR6,FSH_KVGR_6,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_KVGR7,FSH_KVGR7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_KVGR8,FSH_KVGR8,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_KVGR9,FSH_KVGR9,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_KVGR10,FSH_KVGR10,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,customer_group.id,SD_VBAK_FSH_VAS_CG,FSH_VAS_CG,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAK_MILL_APPL_ID,MILL_APPL_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sourcing_event.type,SD_VBAK_BETC,CHAR10,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,payment.method_code,SD_VBAK_SPPAYM,SPPAYM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_PMATN,MATNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,SD_VBAP_PSTYV,PSTYV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.type_code,SD_VBAP_POSAR,POSAR,SAP,Promote weak candidate (strength=0.70) to strong
field_alias,material.sku,SD_VBAP_PROCESS_CODE,DOM_ITEM_PROCESS_CODE,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_PRODH_UNIV_SALES_PARNT_NODID,UHOID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,product.category,SD_VBAP_PRODH_UNIV_SALES_DET_ORIGIN,SD_PRODH_DET_ORIGIN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_PRODH_UNIV_BATDET_PARNT_NODID,UHOID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,product.category,SD_VBAP_PRODH_UNIV_BATDET_DET_ORIGIN,SD_PRODH_DET_ORIGIN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.document_currency_code,SD_VBAP_ZWERT,WERT7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sales_rep.quota,SD_VBAP_ZMENG,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sales_rep.quota,SD_VBAP_UMZIZ,UMBSZ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,sales_rep.quota,SD_VBAP_UMZIN,UMBSN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,base_uom.code,SD_VBAP_SMENG,MENG13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,SD_VBAP_POSEX,POSEX,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.document_currency_code,SD_VBAP_NETWR,WERTV8,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,SD_VBAP_ANTLF,ANTLF,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,uom.code,SD_VBAP_KBMENG,MENG15,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,account.owner_employee_id,SD_VBAP_VGBEL,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_VGPOS,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_VOREF,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.origin,SD_VBAP_STKEY,STKEY,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,absence.start_date,SD_VBAP_STDAT,DATUM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.number,SD_VBAP_STPOS,STPOS_VBAP,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_VGREF,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAP_KONDM,KONDM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_KTGRM,KTGRM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,SD_VBAP_EANNR,CHAR13,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,accounting.document_currency_code,SD_VBAP_WAVWR,WERTV7,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,SD_VBAP_EAN11,EAN11,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MVGR1,MVGR1,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MVGR2,MVGR2,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MVGR3,MVGR3,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MVGR4,MVGR4,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MVGR5,MVGR5,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_BOB_FG_ID,DOM_BOB_FG_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_BOB_PROMOTION_ID,DOM_BOB_PROMOTION_ID,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,base_uom.code,SD_VBAP_PRBME,MEINS,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.number,SD_VBAP_OBJNR,J_OBJNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_ABGRS,ABGR_SCHL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_CMTFG,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_CMPNT,XFELD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.requested_delivery_date,SD_VBAP_CMKUA,KURRF,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,batch.id,SD_VBAP_CUOBJ_CH,CUOBJ,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAP_CEPOK,CEPOK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,asset.serial_number,SD_VBAP_SERAIL,SERAIL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,asset.serial_number,SD_VBAP_ANZSN,INT4,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MAGRV,MAGRV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,compensation.base_salary,SD_VBAP_MPROK,MPROK,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,document.type,SD_VBAP_VGTYP,VBTYPL,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_PROSA,PROSA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_UEPVW,UEPVW,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,bom.id,SD_VBAP_SPOSN,SPOSN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,batch.id,SD_VBAP_KNUMH,KNUMB,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,bom.id,SD_VBAP_STLKN,KNTNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_ZSCHL_K,CHAR6,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_UPMAT,MATNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_UKONM,KONDM,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_MFRGR,MFRGR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,contract.id,SD_VBAP_WKTNR,VBELN,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,invoice.amount,SD_VBAP_WKTPS,POSNR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_WGRU1,KLASSE,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,material.raw_material_group_id,SD_VBAP_WGRU2,KLASSE,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_KZFME,KZFME,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,profit_center.id,SD_VBAP_PCTRF,PRCTR,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,reason.code,SD_VBAP_MANUAL_TC_REASON,J_1BMANUAL_TC_REASON,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_FISCAL_INCENTIVE_ID,J_1BFISCAL_INCENTIVE_ID_SD,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_REVACC_REFID,data,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,activity id,SD_VBAP_REVACC_REFTYPE,data,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,delivery.status,SD_VBAP_BESTA,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,purchase_order.status,SD_VBAP_COSTA,COSTA,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,product.lifecycle_status,SD_VBAP_DCSTA,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,product.lifecycle_status,SD_VBAP_FKSAA,STATV,SAP,Promote weak candidate (strength=0.60) to strong
field_alias,product.lifecycle_status,SD_VBAP_FSSTA,STATV,SAP,Promote weak candidate (strength=0.60) to strong
