qb_module,qb_table,qb_field,qb_description,qb_field_type,qb_data_type,qb_max_length,direct_field_canonical_concept_id,description_canonical_concept_id,top_canonical_concept_id,top_canonical_strength,top_canonical_matches,top_knowledge_concept_id,top_knowledge_strength,top_knowledge_matches,classification_bucket,review_recommendation
AR,SalesReceipt,ShipAddress_Addr1,Ship-to address line 1,VARCHAR,VARCHAR,41,,,address.line1,0.60,address.line1:0.60 | supplier.address:0.50 | supplier.street:0.50,address line 1,0.55,address line 1:0.55 | street address:0.55 | vendor street:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,ShipAddress_City,Ship-to city,VARCHAR,VARCHAR,31,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,ShipAddress_State,Ship-to state,VARCHAR,VARCHAR,21,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,ShipAddress_PostalCode,Ship-to postal code,VARCHAR,VARCHAR,13,,,address.postal_code,0.60,address.postal_code:0.60 | supplier.address:0.60 | supplier.postal_code:0.60,postal code,0.55,postal code:0.55 | vendor postal code:0.55 | zip postal code:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,IsPending,Pending flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,PaymentMethodRef_ListID,FK → PaymentMethod.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,PaymentMethodRef_FullName,Payment method name,VARCHAR,VARCHAR,31,,,payment.method_code,1.00,payment.method_code:1.00,payment.method_code,1.00,payment.method_code:1.00 | payment method:0.55,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AR,SalesReceipt,PaymentChequeMemo,Memo on check,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,DepositToAccountRef_ListID,FK → Account.ListID (deposit to),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,DepositToAccountRef_FullName,Deposit account name,VARCHAR,VARCHAR,159,,,account.name,0.60,account.name:0.60 | company.id:0.50 | company.name:0.50,company name,0.55,company name:0.55 | gl account description:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,Memo,Internal memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,CustomerMsgRef_ListID,FK → CustomerMsg.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,IsToBePrinted,Print queue flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,IsToBeEmailed,Email queue flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,SalesTaxTotal,Total tax amount,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | payroll.tax_amount:0.50,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,Subtotal,Pre-tax subtotal,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | payroll.tax_amount:0.50,net amount,1.00,net amount:1.00 | subtotal:1.00 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,TotalAmount,Grand total,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,invoice amount,1.00,invoice amount:1.00 | po total:1.00 | total amount:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,SalesReceipt,CurrencyRef_ListID,FK → Currency,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,SalesReceipt,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,TxnID,Unique QB GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,TxnNumber,Auto-increment number,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,CustomerRef_ListID,FK → Customer.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,CustomerRef_FullName,Customer full name,VARCHAR,VARCHAR,209,,,contact.name,0.60,contact.name:0.60 | customer.name:0.60 | account.name:0.50,customer name,0.55,customer name:0.55 | full name:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,ARAccountRef_ListID,FK → Account.ListID (AR),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,RefNumber,Check or reference number,VARCHAR,VARCHAR,11,,,journal_entry.reference,0.50,journal_entry.reference:0.50 | payment.reference:0.50,goods_receipt.id,1.00,goods_receipt.id:1.00 | purchase_order.id:1.00 | sales_order.id:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,TotalAmount,Total payment amount,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | payment.amount:0.60,invoice amount,1.00,invoice amount:1.00 | po total:1.00 | total amount:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,CurrencyRef_ListID,FK → Currency,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,PaymentMethodRef_ListID,FK → PaymentMethod.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,Memo,Payment memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,DepositToAccountRef_ListID,FK → Account.ListID (deposit to / Undeposited Funds),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,DepositToAccountRef_FullName,Deposit account name,VARCHAR,VARCHAR,159,,,account.name,0.60,account.name:0.60 | company.id:0.50 | company.name:0.50,company name,0.55,company name:0.55 | gl account description:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,UnusedPayment,Amount not applied to invoices,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,UnusedCredits,Credits not applied,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,AppliedToTxn_TxnID,FK → Invoice.TxnID being paid,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,ReceivePayment,AppliedToTxn_PaymentAmount,Amount applied to this invoice,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | supplier_invoice.amount:0.50,ap invoice amount,0.55,ap invoice amount:0.55 | ar invoice amount:0.55 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,AppliedToTxn_DiscountAmount,Discount taken on this invoice,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | supplier_invoice.amount:0.50,ap invoice amount,0.55,ap invoice amount:0.55 | ar invoice amount:0.55 | discount amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,ReceivePayment,AppliedToTxn_DiscountAccountRef,GL account for discount taken,FK,GUID,36,,,gl_account.id,0.60,gl_account.id:0.60 | account.id:0.50,gl account,0.55,gl account:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,TxnID,Unique QB GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TxnNumber,Auto-increment number,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,CustomerRef_ListID,FK → Customer.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,CustomerRef_FullName,Customer full name,VARCHAR,VARCHAR,209,,,contact.name,0.60,contact.name:0.60 | customer.name:0.60 | account.name:0.50,customer name,0.55,customer name:0.55 | full name:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,ClassRef_ListID,FK → Class.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,ARAccountRef_ListID,FK → Account.ListID (AR),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TemplateRef_ListID,FK → Template,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TxnDate,Credit memo date,DATE,DATE,n/a,,,,,,accounting.posting_date,1.00,accounting.posting_date:1.00 | inventory_transaction.date:1.00 | invoice.posting_date:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AR,CreditMemo,RefNumber,Credit memo number,VARCHAR,VARCHAR,11,,,,,,goods_receipt.id,1.00,goods_receipt.id:1.00 | purchase_order.id:1.00 | sales_order.id:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AR,CreditMemo,BillAddress_Addr1,Bill-to address line 1,VARCHAR,VARCHAR,41,,,address.line1,0.60,address.line1:0.60 | supplier.address:0.50 | supplier.street:0.50,address line 1,0.55,address line 1:0.55 | street address:0.55 | vendor street:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,BillAddress_City,Bill-to city,VARCHAR,VARCHAR,31,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,BillAddress_State,Bill-to state,VARCHAR,VARCHAR,21,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,BillAddress_PostalCode,Bill-to postal code,VARCHAR,VARCHAR,13,,,address.postal_code,0.60,address.postal_code:0.60 | supplier.address:0.60 | supplier.postal_code:0.60,postal code,0.55,postal code:0.55 | vendor postal code:0.55 | zip postal code:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,IsPending,Pending flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,TermsRef_ListID,FK → Terms,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,DueDate,Due date,DATE,DATE,n/a,,,invoice.due_date,0.80,invoice.due_date:0.80,due date,1.00,due date:1.00 | due date activity:1.00 | fulfillment.due_date:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AR,CreditMemo,SalesRepRef_ListID,FK → SalesRep,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,FOB,Freight on board,VARCHAR,VARCHAR,13,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,ShipDate,Ship date,DATE,DATE,n/a,,,shipment.planned_ship_date,1.00,shipment.planned_ship_date:1.00,shipment.planned_ship_date,1.00,shipment.planned_ship_date:1.00 | delivery date:0.90,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AR,CreditMemo,ShipMethodRef_ListID,FK → ShipMethod,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,Subtotal,Line subtotal,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,net amount,1.00,net amount:1.00 | subtotal:1.00 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,SalesTaxTotal,Total tax,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | payroll.tax_amount:0.50,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,TotalAmount,Grand total of credit,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,invoice amount,1.00,invoice amount:1.00 | po total:1.00 | total amount:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,CreditRemaining,Unused credit balance,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,credit amount,0.55,credit amount:0.55 | gross amount:0.55 | invoice amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,CreditMemo,Memo,Memo to customer,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,IsToBePrinted,Print flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,IsToBeEmailed,Email flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,CurrencyRef_ListID,FK → Currency,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,CreditMemo,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,ListID,Unique GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,Name,Terms name (e.g. Net 30),VARCHAR,VARCHAR,31,,,attachment.file_name,0.80,attachment.file_name:0.80 | campaign.name:0.80 | case.subject:0.80,campaign name,1.00,campaign name:1.00 | display name:1.00 | file name:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AR,Terms,StdTermsType,Standard or DateDriven,ENUM,VARCHAR,11,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,StdDueDays,Days until due (standard terms),INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,StdDiscountDays,Days for early pay discount,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,StdDiscountPct,Early pay discount percent,PERCENT,"DECIMAL(8,4)",n/a,,,,,,discount percent,0.55,discount percent:0.55,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AR,Terms,DateDriveDayOfMonthDue,Day of month due (date-driven),INT,INT,n/a,,,invoice.due_date,0.50,invoice.due_date:0.50,ap due date,0.55,ap due date:0.55 | ar due date:0.55 | due date:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Terms,DateDriveMonthDue,Month offset until due,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,DateDriveDayOfMonthDiscount,Day of month discount applies,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Terms,DateDriveMonthDiscount,Month of discount,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TxnID,Unique QB GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TxnNumber,Auto-increment number,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,CustomerRef_ListID,FK → Customer.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,CustomerRef_FullName,Customer full name,VARCHAR,VARCHAR,209,,,contact.name,0.60,contact.name:0.60 | customer.name:0.60 | account.name:0.50,customer name,0.55,customer name:0.55 | full name:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,ClassRef_ListID,FK → Class,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TemplateRef_ListID,FK → Template,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,TxnDate,Estimate date,DATE,DATE,n/a,,,,,,accounting.posting_date,1.00,accounting.posting_date:1.00 | inventory_transaction.date:1.00 | invoice.posting_date:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AR,Estimate,RefNumber,Estimate number,VARCHAR,VARCHAR,11,,,,,,goods_receipt.id,1.00,goods_receipt.id:1.00 | purchase_order.id:1.00 | sales_order.id:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AR,Estimate,BillAddress_Addr1,Bill-to address line 1,VARCHAR,VARCHAR,41,,,address.line1,0.60,address.line1:0.60 | supplier.address:0.50 | supplier.street:0.50,address line 1,0.55,address line 1:0.55 | street address:0.55 | vendor street:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,BillAddress_City,Bill-to city,VARCHAR,VARCHAR,31,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,BillAddress_State,Bill-to state,VARCHAR,VARCHAR,21,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,BillAddress_PostalCode,Bill-to postal code,VARCHAR,VARCHAR,13,,,address.postal_code,0.60,address.postal_code:0.60 | supplier.address:0.60 | supplier.postal_code:0.60,postal code,0.55,postal code:0.55 | vendor postal code:0.55 | zip postal code:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,TermsRef_ListID,FK → Terms,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,DueDate,Estimate expiry / due date,DATE,DATE,n/a,,,invoice.due_date,0.80,invoice.due_date:0.80 | inventory_lot.expiration_date:0.50,due date,1.00,due date:1.00 | due date activity:1.00 | fulfillment.due_date:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AR,Estimate,SalesRepRef_ListID,FK → SalesRep,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,FOB,FOB point,VARCHAR,VARCHAR,13,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,CreateChangeOrder,Change order flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,Subtotal,Line subtotal,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,net amount,1.00,net amount:1.00 | subtotal:1.00 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,SalesTaxTotal,Total tax,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | payroll.tax_amount:0.50,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,TotalAmount,Grand total,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,invoice amount,1.00,invoice amount:1.00 | po total:1.00 | total amount:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AR,Estimate,Memo,Customer memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,IsToBeEmailed,Email flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,CustomerMsgRef_ListID,FK → CustomerMsg,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,IsToBePrinted,Print flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AR,Estimate,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,ListID,Unique QB GUID for vendor,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,Name,Vendor display name,VARCHAR,VARCHAR,41,,,attachment.file_name,0.80,attachment.file_name:0.80 | campaign.name:0.80 | case.subject:0.80,campaign name,1.00,campaign name:1.00 | display name:1.00 | file name:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,Vendor,ClassRef_ListID,FK → Class.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,Vendor,ClassRef_FullName,Class full name,VARCHAR,VARCHAR,159,,,contact.name,0.60,contact.name:0.60 | supplier.name:0.50,full name,0.55,full name:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,Vendor,CompanyName,Vendor company name,VARCHAR,VARCHAR,41,,,account.name,0.80,account.name:0.80 | company.id:0.80 | company.name:0.60,company name,1.00,company name:1.00 | supplier name:0.55 | vendor name:0.55,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,Vendor,FirstName,Contact first name,VARCHAR,VARCHAR,25,,,contact.name,0.60,contact.name:0.60 | contact.phone:0.60 | employee.phone:0.60,first name,1.00,first name:1.00 | mobile phone:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
