wd_entity,wd_field,wd_type,wd_description,classification_bucket,direct_field_canonical_concept_id,description_canonical_concept_id,top_canonical_concept_id,top_canonical_strength,top_knowledge_concept_id,top_knowledge_strength
Worker_Compensation_DataType,Employee_Compensation_Summary_Data,Compensatable_Summary_DataType,Employee Compensation Summary Data,unmapped,,,,,,
Worker_Organization_DataType,Worker_Organization_Data,Worker_Organization_Membership_DataType,,unmapped,,,,,,
Worker_Role_DataType,Organization_Role_Data,Worker_Organization_Role_DataType,,unmapped,,,,,,
Person_Qualification_DataType,External_Job_History,Job_HistoryType,Wrapper element for job history.,unmapped,,,,,,
Person_Qualification_DataType,Certification,Certification_AchievementType,Wrapper element for Certification information.,knowledge_only,,,,,certification,1.000
Person_Qualification_DataType,Training,TrainingType,Wrapper element for Training information.,unmapped,,,,,,
Person_Qualification_DataType,Award_and_Activity,Award_and_ActivityType,,unmapped,,,,,,
Person_Qualification_DataType,Organization_Membership,Professional_Affiliation_SkillType,Wrapper element for Organization Membership information.,unmapped,,,,,,
Person_Qualification_DataType,Education,EducationType,Wrapper element for Education information.,unmapped,,,,,,
Person_Qualification_DataType,Work_Experience,Work_Experience_DataType,Wrapper element for work experience.,unmapped,,,,,,
Person_Qualification_DataType,Language,Language_Achievement_DataType,Wrapper element for Language information.,strong_canonical_candidate,,,customer.language_code,0.800,language,1.000
Person_Qualification_DataType,Internal_Project_Experience,Internal_Project_ExperienceType,Wrapper element for Internal Project Experience information.,weak_canonical_candidate,,,project.id,0.600,,
Contact_Information_DataType,Address_Data,Address_Information_DataType,Address information,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Contact_Information_DataType,Phone_Data,Phone_Information_DataType,Phone Information,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Contact_Information_DataType,Email_Address_Data,Email_Address_Information_DataType,Email Address Information,weak_canonical_candidate,,,contact.email,0.600,email,0.550
Contact_Information_DataType,Instant_Messenger_Data,Instant_Messenger_Information_DataType,Instant Messenger Information,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Contact_Information_DataType,Web_Address_Data,Web_Address_Information_DataType,Web Address Information,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Address_Information_DataType,Last_Modified,dateTime,The moment when the address was last modified.,unmapped,,,,,,
Address_Information_DataType,Address_Line_Data,Address_Line_Information_DataType,,unmapped,,,,,,
Address_Information_DataType,Submunicipality_Data,Submunicipality_Information_DataType,,unmapped,,,,,,
Address_Information_DataType,Subregion_Data,Subregion_Information_DataType,,unmapped,,,,,,
Address_Information_DataType,Usage_Data,Communication_Method_Usage_Information_DataType,Encapsulating element for all Communication Method Usage data.,unmapped,,,,,,
Address_Information_DataType,Number_of_Days,,Tracks the number of days an employee works from home per week.,weak_canonical_candidate,,,address.id,0.600,employee.id,0.550
Address_Information_DataType,Address_Reference,Address_ReferenceObjectType,The address Reference ID.,weak_canonical_candidate,,,address.id,0.600,address id,0.550
Phone_Information_DataType,International_Phone_Code,string,International phone code number.,weak_canonical_candidate,,,contact.id,0.600,employee.phone,0.550
Phone_Information_DataType,Phone_Extension,string,Phone extension.,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Phone_Information_DataType,Phone_Device_Type_Reference,Phone_Device_TypeObjectType,Reference ID for Phone Device Type.,weak_canonical_candidate,,,activity id,0.500,contact id,0.550
Phone_Information_DataType,Usage_Data,Communication_Method_Usage_Information_DataType,Encapsulating element for all Communication Method Usage data.,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Phone_Information_DataType,Phone_Reference,Phone_ReferenceObjectType,The Phone Reference ID.,weak_canonical_candidate,,,contact.id,0.600,contact id,0.550
Email_Address_Information_DataType,Email_Comment,string,Email comments.,weak_canonical_candidate,,,contact.email,0.600,email,0.550
Email_Address_Information_DataType,Usage_Data,Communication_Method_Usage_Information_DataType,Encapsulating element for all Communication Method Usage data.,weak_canonical_candidate,,,contact.email,0.600,email,0.550
Email_Address_Information_DataType,Email_Reference,Email_ReferenceObjectType,The email Reference ID.,weak_canonical_candidate,,,address.id,0.600,address id,0.550
Instant_Messenger_Information_DataType,Instant_Messenger_Address,string,Instant Messenger Address.,unmapped,,,,,,
Instant_Messenger_Information_DataType,Instant_Messenger_Type_Reference,Instant_Messenger_TypeObjectType,Reference ID for the instant messenger type.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Instant_Messenger_Information_DataType,Instant_Messenger_Comment,string,Instant messenger comment.,unmapped,,,,,,
Instant_Messenger_Information_DataType,Usage_Data,Communication_Method_Usage_Information_DataType,Encapsulating element for all Communication Method Usage data.,unmapped,,,,,,
Instant_Messenger_Information_DataType,Instant_Messenger_Reference,Instant_Messenger_ReferenceObjectType,The Instant Messenger Reference,unmapped,,,,,,
Web_Address_Information_DataType,Web_Address,string,Web address (Example: URL).,knowledge_only,,,,,url,0.550
Web_Address_Information_DataType,Web_Address_Comment,string,Web address comment.,unmapped,,,,,,
Web_Address_Information_DataType,Usage_Data,Communication_Method_Usage_Information_DataType,Encapsulating element for all Communication Method Usage data.,unmapped,,,,,,
Web_Address_Information_DataType,Web_Address_Reference,Web_Address_ReferenceObjectType,The Web Address Reference Instance,weak_canonical_candidate,,,address.id,0.600,address id,0.550
Communication_Method_Usage_Information_DataType,Type_Data,Communication_Usage_Type_DataType,Reference ID for the communication usage type.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Communication_Method_Usage_Information_DataType,Use_For_Reference,Communication_Usage_BehaviorObjectType,Reference ID for communication usage behavior.,unmapped,,,,,,
Communication_Method_Usage_Information_DataType,Use_For_Tenanted_Reference,Communication_Usage_Behavior_TenantedObjectType,Reference ID for communication usage behavior tenanted.,unmapped,,,,,,
Communication_Method_Usage_Information_DataType,Comments,string,"Description of the address, phone, email, instant messenger, or web address.",weak_canonical_candidate,,,contact.email,0.600,email,0.550
Communication_Usage_Type_DataType,Type_Reference,Communication_Usage_TypeObjectType,Reference ID for the communication usage type.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Government_IDType,Government_ID_Reference,Unique_IdentifierObjectType,The Reference ID for the Government Identifier.,weak_canonical_candidate,,,system.guid,0.500,guid,0.550
Government_IDType,Government_ID_Data,Government_ID_DataType,Wrapper element for Government Identifier Data,unmapped,,,,,,
Government_IDType,Government_ID_Shared_Reference,Government_Identifier_ReferenceObjectType,Shared Reference ID for Government Identifiers.,unmapped,,,,,,
Visa_IDType,Visa_ID_Reference,Unique_IdentifierObjectType,Reference ID for the Visa Identifier.,weak_canonical_candidate,,,system.guid,0.500,guid,0.550
Visa_IDType,Visa_ID_Data,Visa_ID_DataType,Wrapper element for the Visa Identifier Data,unmapped,,,,,,
Visa_IDType,Visa_ID_Shared_Reference,Visa_Identifier_ReferenceObjectType,Shared Reference ID for Visa Identifiers.,unmapped,,,,,,
Passport_IDType,Passport_ID_Reference,Unique_IdentifierObjectType,Reference ID for the Passport Identifier.,weak_canonical_candidate,,,employee.passport_id,0.600,employee.passport_id,0.550
Passport_IDType,Passport_ID_Data,Passport_ID_DataType,Wrapper element for the Passport Identifier Data.,weak_canonical_candidate,,,employee.passport_id,0.600,employee.passport_id,0.550
Passport_IDType,Passport_ID_Shared_Reference,Passport_Identifier_ReferenceObjectType,Shared Reference ID for Passport Identifiers.,weak_canonical_candidate,,,employee.passport_id,0.600,employee.passport_id,0.550
License_IDType,License_ID_Reference,License_IdentifierObjectType,Reference ID for the License Identifier.,unmapped,,,,,,
License_IDType,License_ID_Data,License_ID_DataType,Wrapper element for the License Identifier data.,unmapped,,,,,,
License_IDType,License_ID_Shared_Reference,License_Identifier_ReferenceObjectType,Shared Reference ID for License Identifiers.,unmapped,,,,,,
Custom_IDType,Custom_ID_Reference,Unique_IdentifierObjectType,Reference ID for Custom Identifier.,weak_canonical_candidate,,,system.guid,0.500,guid,0.550
Custom_IDType,Custom_ID_Data,Custom_ID_DataType,Wrapper element for Custom Identifier data.,unmapped,,,,,,
Custom_IDType,Custom_ID_Shared_Reference,Custom_Identifier_ReferenceObjectType,Shared Reference ID for Custom Identifiers.,unmapped,,,,,,
National_ID_DataType,Series,string,"Series is only used for a select group of countries. Brazil, Romania, Russian Federation, Ukraine, Belarus",weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
National_ID_DataType,Issuing_Agency,string,"Issuing Agency is only used for a select group of countries. Colombia, Brazil, Poland, Indonesia, Romania, Vietnam, Russian Federation, Ukraine, Belarus, France and Greece",weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
National_ID_DataType,Verified_By_Reference,WorkerObjectType,Worker who verified the ID.,weak_canonical_candidate,,,activity id,0.500,employee.id,0.550
Visa_ID_DataType,Verified_By_Reference,WorkerObjectType,Worker who verified the ID.,weak_canonical_candidate,,,employee.id,0.600,employee.id,0.550
Government_ID_DataType,Verified_by_Reference,WorkerObjectType,Worker who verified the ID.,weak_canonical_candidate,,,employee.id,0.600,employee.id,0.550
Passport_ID_DataType,Verified_By_Reference,WorkerObjectType,Worker who verified the ID.,weak_canonical_candidate,,,employee.id,0.600,employee.id,0.550
License_ID_DataType,License_Class,string,License Class.,unmapped,,,,,,
License_ID_DataType,Verified_By_Reference,WorkerObjectType,Worker who verified the ID.,weak_canonical_candidate,,,employee.id,0.600,employee.id,0.550
Custom_ID_DataType,Organization_ID_Reference,OrganizationObjectType,Organization issuing the Custom Identifier.,weak_canonical_candidate,,,company.id,0.600,company id,0.550
Custom_ID_DataType,Custom_Description,string,Description of the Custom Identifier.,unmapped,,,,,,
Job_HistoryType,Job_History_Reference,Job_History_QualificationObjectType,Reference to the Job History profile.,weak_canonical_candidate,,,address.country,0.500,employee.manager_id,0.550
Job_HistoryType,Job_History_Data,Job_History_Achievement_DataType,Wrapper element for Job History Data.,unmapped,,,,,,
Certification_AchievementType,Certification_Reference,Certification_QualificationObjectType,The reference to the certification profile.,knowledge_only,,,,,certification,0.550
Certification_AchievementType,Certification_Data,Certification_Achievement_DataType,Wrapper element for Certification data.,unmapped,,,,,,
TrainingType,Training_Reference,TrainingObjectType,Reference to the Training information.,knowledge_only,,,,,training course,0.550
TrainingType,Training_Data,Training_Achievement_DataType,Wrapper element for Training information.,unmapped,,,,,,
Professional_Affiliation_SkillType,Organization_Professional_Affiliation_Reference,Professional_Affiliation_QualificationObjectType,Reference to the membership profile.,weak_canonical_candidate,,,company.id,0.600,company id,0.550
Professional_Affiliation_SkillType,Organization_Professional_Affiliation_Data,Professional_Affiliation_Organization_DataType,Wrapper element for the Organization Professional Affiliation information.,unmapped,,,,,,
Job_History_Achievement_DataType,Job_History_ID,string,"External Employment ID. If no value is provided, a new external employment will be created. If a value is passed in an a corresponding external employment is not found, a new external employment will be created with the provided id.",weak_canonical_candidate,,,address.country,0.500,employee.manager_id,0.550
Job_History_Achievement_DataType,Remove_Job_History,boolean,Used for inbound operations to indicate that the Job History should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Job_History_Achievement_DataType,Job_History_Company_Reference,Job_History_CompanyObjectType,A reference to an existing Job History Company. Either this field or Company is required unless the Job History is being removed.,weak_canonical_candidate,,,account.name,0.500,company code,0.550
Job_History_Achievement_DataType,Responsibilities_and_Achievements,string,Description of responsibilities and achievements during the tenure of the job.,unmapped,,,,,,
Job_History_Achievement_DataType,Contact,string,Contact information for the job.,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Competency_Achievement_Data__v10_Type,Competency_Level_Behavior_Reference,Proficiency_Rating_BehaviorObjectType,Statement about the Competency.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Competency_Achievement_Data__v10_Type,Competency_Level_Behavior_Descriptor,string,Statement about the Competency.,unmapped,,,,,,
Competency_Achievement_Data__v10_Type,Assessment_Comment,string,Comments about the competency assessment.,unmapped,,,,,,
Competency_Achievement_Data__v10_Type,Assessed_On,date,Date the competency assessment was carried out.,knowledge_only,,,,,time entry date,0.900
Competency_Achievement_Data__v10_Type,Assessed_By_Person_Reference,RoleObjectType,Worker carrying out the competency assessment.,weak_canonical_candidate,,,activity id,0.500,employee group,0.550
Competency_Achievement_Data__v10_Type,Assessed_By_Worker_Descriptor,string,Worker carrying out the competency assessment.,weak_canonical_candidate,,,contact.name,0.500,employee.name,0.550
Competency_Achievement_Data__v10_Type,Competency_Reference,CompetencyObjectType,Reference for the Competency.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Competency_Achievement_Data__v10_Type,Competency_Descriptor,string,Reference for the Competency.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Certification_Achievement_DataType,Certification_ID,string,"Certification ID. If no value is provided, a new certification will be created. If a value is passed in and a corresponding certification is not found, a new certification will be created with the provided id.",weak_canonical_candidate,,,invoice.amount,0.600,certification,1.000
Certification_Achievement_DataType,Remove_Certification,boolean,Used for inbound operations to indicate that the certification should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Certification_Achievement_DataType,Certification_Reference,CertificationObjectType,"Wrapper element for the Certification Reference, i.e. from the list of pre-defined certifications.",knowledge_only,,,,,certification,0.550
Certification_Achievement_DataType,Certification_Name,string,The name of the Certification.,unmapped,,,,,,
Certification_Achievement_DataType,Issuer,string,The authority issuing the certification.,unmapped,,,,,,
Certification_Achievement_DataType,Certification_Number,string,Certification Number for the Certification.,unmapped,,,,,,
Certification_Achievement_DataType,Examination_Score,string,The person's score on the certification examination.,unmapped,,,,,,
Certification_Achievement_DataType,Examination_Date,date,The date the certification examination was taken.,knowledge_only,,,,,time entry date,0.900
Certification_Achievement_DataType,Specialty_Achievement_Data,Specialty_Achievement_Data_with_DatesType,This data contains information about any specialties and subspecialties associated with the certification achievement.,unmapped,,,,,,
Certification_Achievement_DataType,Worker_Document_Data,Certification_Attachment_DataType,Worker Document Data is only used for worker certifications. Do not use this for applicants.,unmapped,,,,,,
Training_Achievement_DataType,Training_ID,string,"Training ID. If no value is provided, a new training will be created. If a value is passed in and a corresponding training is not found, a new training will be created with the provided id.",weak_canonical_candidate,,,invoice.amount,0.600,gross amount,0.550
Training_Achievement_DataType,Remove_Training,boolean,Used for inbound operations to indicate that the training should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Training_Achievement_DataType,Training,string,The Name of the Training. Required unless the training is being removed.,unmapped,,,,,,
Training_Achievement_DataType,Training_Type_Reference,Training_TypeObjectType,Enter the Training Type ID specified in Training Types report.,weak_canonical_candidate,,,activity id,0.500,employee.national_id,0.550
Training_Achievement_DataType,Completion_Date,date,The date of completion of the training.,weak_canonical_candidate,,,training.completion_date,0.600,time entry date,0.900
Training_Achievement_DataType,Training_Duration,string,The length of the course in days.,knowledge_only,,,,,training course,0.550
Professional_Affiliation_Organization_DataType,Professional_Affiliation_ID,string,"Membership ID. If no value is provided, a new membership will be created. If a value is passed in an a corresponding membership is not found, a new membership will be created with the provided id.",weak_canonical_candidate,,,company.id,0.600,company id,0.550
Professional_Affiliation_Organization_DataType,Remove_Professional_Affiliation,boolean,Used for inbound operations to indicate that the membership should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Professional_Affiliation_Organization_DataType,Professional_Affiliation_Reference,Professional_Affiliation_ReferenceObjectType,The Professional Affiliation that this achievement is representing a relationship with.,weak_canonical_candidate,,,company.id,0.600,company id,0.550
Professional_Affiliation_Organization_DataType,Professional_Affiliation,string,The name of the organization the person is an affiliate of. Required unless the professional affiliation is being removed.,weak_canonical_candidate,,,account.name,0.600,organizational unit name,0.550
Professional_Affiliation_Organization_DataType,Professional_Affiliation_Type_Reference,Professional_Affiliation_Type__All_ObjectType,The type of Professional Affiliation.,weak_canonical_candidate,,,activity id,0.500,company id,0.550
Professional_Affiliation_Organization_DataType,Affiliation,string,Any organization that the membership is affiliated to.,unmapped,,,,,,
Professional_Affiliation_Organization_DataType,Professional_Affiliation_Relationship_Type_Reference,Professional_Affiliation_Relationship_TypeObjectType,The Relationship that this Person has to this Organization.,weak_canonical_candidate,,,activity id,0.500,company id,0.550
Professional_Affiliation_Organization_DataType,Begin_Date,date,The date when the membership was started.,strong_canonical_candidate,,,employee.position,0.800,start date,1.000
Professional_Affiliation_Organization_DataType,Contact_Information_Data,Contact_Information_DataType,,weak_canonical_candidate,,,contact.phone,0.600,employee.phone,0.550
Work_Experience_DataType,Experience_Reference,Work_Experience_QualificationObjectType,The reference to the work experience.,unmapped,,,,,,
Work_Experience_DataType,Remove_Experience,boolean,Used for inbound operations to indicate that the work experience should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Work_Experience_DataType,Experience_Rating_Reference,Work_Experience_RatingObjectType,The reference to the work experience rating.,unmapped,,,,,,
Work_Experience_DataType,Experience_Comment,string,Comments about the work experience.,unmapped,,,,,,
Proposed_Base_Pay_Plan_Assignment_Container_DataType,Pay_Plan_Sub_Data,Proposed_Base_Pay_Plan_Assignment_DataType,Encapsulating element containing all Salary or Hourly Plan Compensation data.,weak_canonical_candidate,,,compensation.base_salary,0.600,base salary,0.550
Compensation_Change_DataType,Reason_Reference,Event_Classification_SubcategoryObjectType,Reason for the compensation change. Use format: General_Event_Subcategory.,weak_canonical_candidate,,,activity id,0.500,activity id,0.550
Compensation_Change_DataType,Override_Compensation_Basis_Calculation,boolean,This field allows you to override the amount calculated for plan assignments for a worker managed by compensation basis.,weak_canonical_candidate,,,compensation.plan,0.600,gross amount,0.550
Compensation_Change_DataType,Primary_Compensation_Basis,,Sum of the employee's plan assignments as defined by their primary compensation basis.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Primary_Compensation_Basis_Amount_Change,,Amount you can change the primary compensation basis for employees managed by basis total. Mutually exclusive from the percent.,weak_canonical_candidate,,,invoice.amount,0.600,gross amount,0.550
Compensation_Change_DataType,Primary_Compensation_Basis_Percent_Change,,Percent you can change the primary compensation basis for employees managed by a compensation basis. Mutually exclusive from the amount.,weak_canonical_candidate,,,invoice.amount,0.600,gross amount,0.550
Compensation_Change_DataType,Compensation_Guidelines_Data,Compensatable_Guidelines_DataType,Data element containing the compensation guidelines for a compensation change.,unmapped,,,,,,
Compensation_Change_DataType,Pay_Plan_Data,Proposed_Base_Pay_Plan_Assignment_Container_DataType,Encapsulating element containing all Salary or Hourly Plan Compensation data.,weak_canonical_candidate,,,compensation.base_salary,0.600,base salary,0.550
Compensation_Change_DataType,Unit_Salary_Plan_Data,Proposed_Salary_Unit_Plan_Assignment_Container_DataType,Encapsulating element containing all Unit Salary Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Allowance_Plan_Data,Proposed_Allowance_Plan_Assignment_Container_DataType,Encapsulating element containing all Allowance Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Unit_Allowance_Plan_Data,Proposed_Allowance_Unit_Plan_Assignment_Container_DataType,Encapsulating element containing all Unit Allowance Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Bonus_Plan_Data,Proposed_Bonus_Plan_Assignment_Container_DataType,Encapsulating element containing all Bonus Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Merit_Plan_Data,Proposed_Merit_Plan_Assignment_Container_DataType,Encapsulating element containing all Merit Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Commission_Plan_Data,Proposed_Commission_Plan_Assignment_Container_DataType,Encapsulating element containing all Commission Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Stock_Plan_Data,Proposed_Stock_Plan_Assignment_Container_DataType,Encapsulating element containing all Stock Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Remove_Plan_Data,Remove_Compensation_Plan_Assignment_DataType,Reference specific compensation plans assigned to the worker to be removed as part of this request.,weak_canonical_candidate,,,account.owner_employee_id,0.500,account owner,0.550
Compensation_Change_DataType,Period_Salary_Plan_Data,Proposed_Period_Salary_Plan_Assignment_Container_DataType,Encapsulating element containing all Period Salary Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensation_Change_DataType,Calculated_Plan_Data,Proposed_Calculated_Plan_Assignment_Container_DataType,Encapsulating element containing all Calculated Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Compensatable_Guidelines_DataType,Compensation_Package_Reference,Compensation_PackageObjectType,Compensation Package to assign.,weak_canonical_candidate,,,container.id,0.500,container id,0.550
Compensatable_Guidelines_DataType,Progression_Start_Date,date,Start date for the Compensation Step.,weak_canonical_candidate,,,absence.start_date,0.500,absence start date,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Pay_Plan_Reference,Salary_Pay_PlanObjectType,Salary or hourly plan to update or assign. Doesn't default for Request Compensation Change.,weak_canonical_candidate,,,compensation.base_salary,0.600,base salary,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Amount,,Amount for the salary or hourly plan assignment. Required if the plan has no default amount. Decimal precision of the amount must match the currency. Mutually exclusive from the percent.,weak_canonical_candidate,,,accounting.document_currency_code,0.500,base salary,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Percent_Change,,Percent of the compensation basis defined on the salary or hourly plan. Workday calculates the amount using this percent. Mutually exclusive from the amount.,weak_canonical_candidate,,,compensation.base_salary,0.600,base salary,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Amount_Change,,Amount difference from the compensation change.,weak_canonical_candidate,,,compensation.base_salary,0.600,base salary,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Expected_End_Date,date,Expected end date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Base_Pay_Plan_Assignment_DataType,Actual_End_Date,date,Actual End Date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Salary_Unit_Plan_Assignment_DataType,Unit_Salary_Plan_Reference,Salary_Unit_PlanObjectType,Unit salary plan to update or assign. Doesn't default for Request Compensation Change.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Salary_Unit_Plan_Assignment_DataType,Per_Unit_Amount,,Amount per unit of the unit salary plan. Decimal precision of the amount must match the currency. Required if there is no default amount for the plan.,weak_canonical_candidate,,,accounting.document_currency_code,0.500,currency price,0.550
Proposed_Salary_Unit_Plan_Assignment_DataType,Default_Units,,Number of units to assign.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Salary_Unit_Plan_Assignment_DataType,Actual_End_Date,date,Actual End Date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Salary_Unit_Plan_Assignment_Container_DataType,Unit_Salary_Plan_Sub_Data,Proposed_Salary_Unit_Plan_Assignment_DataType,Encapsulating element containing all Unit Salary Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Allowance_Plan_Assignment_DataType,Allowance_Plan_Reference,Allowance_Value_PlanObjectType,Allowance Plan to update or assign. Does not default for Request Compensation Change.,weak_canonical_candidate,,,compensation.plan,0.600,gross amount,0.550
Proposed_Allowance_Plan_Assignment_DataType,Percent,,Percent for the allowance plan. Required if percent allowance plan is entered and there is no default percent for the plan. The amount will be calculated using this percent. Mutually exclusive from the amount.,weak_canonical_candidate,,,invoice.amount,0.600,gross amount,0.550
Proposed_Allowance_Plan_Assignment_DataType,Amount,,Amount for the allowance plan. Decimal precision of the amount must match the currency. Required if amount allowance plan is entered and there is no default amount for the plan. Mutually exclusive from the percent.,weak_canonical_candidate,,,accounting.document_currency_code,0.500,currency price,0.550
Proposed_Allowance_Plan_Assignment_DataType,Manage_by_Compensation_Basis_Override_Amount,,This field allows an override amount to be specified for workerswho are managed by compensation basis.,weak_canonical_candidate,,,compensation.plan,0.600,gross amount,0.550
Proposed_Allowance_Plan_Assignment_DataType,Expected_End_Date,date,Expected end date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Allowance_Plan_Assignment_DataType,Reimbursement_Start_Date,date,Reimbursement Start Date.,weak_canonical_candidate,,,absence.start_date,0.500,absence start date,0.550
Proposed_Allowance_Plan_Assignment_DataType,Actual_End_Date,date,Actual End Date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Allowance_Plan_Assignment_DataType,Fixed_for_Manage_by_Basis_Total,boolean,This field allows a plan assignment for a remainder plan in the compensation basis algorithm to be considered a fixed plan assignment. This field is only valid for plans in the PCB of a worker that is managed by basis total where the plan allows override. The flag will be ignored if the conditions are not met.,weak_canonical_candidate,,,compensation.plan,0.600,address valid to,0.550
Proposed_Allowance_Plan_Assignment_Container_DataType,Allowance_Plan_Sub_Data,Proposed_Allowance_Plan_Assignment_DataType,Encapsulating element containing all Allowance Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Allowance_Unit_Plan_Assignment_DataType,Unit_Allowance_Plan_Reference,Allowance_Unit_PlanObjectType,Unit Allowance Plan to update or assign. Does not default for Request Compensation Change.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Allowance_Unit_Plan_Assignment_DataType,Number_of_Units,,Number of units to assign. Required if there is no default number of units for the plan.,unmapped,,,,,,
Proposed_Allowance_Unit_Plan_Assignment_DataType,Per_Unit_Amount,,Amount per unit of the unit allowance plan. Required if there is no default amount per unit for the plan.,weak_canonical_candidate,,,invoice.amount,0.600,gross amount,0.550
Proposed_Allowance_Unit_Plan_Assignment_DataType,Reimbursement_Start_Date,date,Reimbursement Start Date.,weak_canonical_candidate,,,absence.start_date,0.500,absence start date,0.550
Proposed_Allowance_Unit_Plan_Assignment_DataType,Actual_End_Date,date,Actual End Date for the plan assignment.,weak_canonical_candidate,,,absence.end_date,0.500,absence end date,0.550
Proposed_Allowance_Unit_Plan_Assignment_DataType,Fixed_for_Manage_by_Basis_Total,boolean,This field allows a plan assignment for a remainder plan in the compensation basis algorithm to be considered a fixed plan assignment. This field is only valid for plans in the PCB of a worker that is managed by basis total where the plan allows override. The flag will be ignored if the conditions are not met.,weak_canonical_candidate,,,compensation.plan,0.600,address valid to,0.550
Proposed_Allowance_Unit_Plan_Assignment_Container_DataType,Unit_Allowance_Plan_Sub_Data,Proposed_Allowance_Unit_Plan_Assignment_DataType,Encapsulating element containing all Unit Allowance Plan Compensation data.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Bonus_Plan_Assignment_DataType,Bonus_Plan_Reference,Bonus_PlanObjectType,Bonus Plan to update or assign. Does not default for Request Compensation Change.,weak_canonical_candidate,,,compensation.plan,0.600,,
Proposed_Bonus_Plan_Assignment_DataType,Individual_Target_Amount,,"Individual target amount that overrides the default target percent on the plan, provided Allow Target Override is enabled on the plan. Mutually exclusive from Individual Target Percent.",weak_canonical_candidate,,,account.status,0.500,active flag,0.550
Proposed_Bonus_Plan_Assignment_DataType,Individual_Target_Percent,,"Individual target percent that overrides the default target percent on the plan, provided Allow Target Override is enabled on the plan. Mutually exclusive from Individual Target Amount.",weak_canonical_candidate,,,account.status,0.500,active flag,0.550
Proposed_Bonus_Plan_Assignment_DataType,Manage_by_Compensation_Basis_Override_Amount,,This field allows an override amount to be specified for workerswho are managed by compensation basis.,weak_canonical_candidate,,,compensation.plan,0.600,gross amount,0.550
Proposed_Bonus_Plan_Assignment_DataType,Guaranteed_Minimum,boolean,"If true, employee is guaranteed the minimum for the bonus plan.",unmapped,,,,,,
Proposed_Bonus_Plan_Assignment_DataType,Percent_Assigned,,"Percent of the bonus assigned. If none entered, default is 100%.",unmapped,,,,,,
