wd_entity,wd_field,wd_type,wd_description,classification_bucket,direct_field_canonical_concept_id,description_canonical_concept_id,top_canonical_concept_id,top_canonical_strength,top_knowledge_concept_id,top_knowledge_strength
Employee_Bonus_Plan_Assignment_DataType,Default_Target_Percent,,Target percentage for this bonus plan.,unmapped,,,,,,
Employee_Bonus_Plan_Assignment_DataType,Percent_Assigned,,"Percent of the bonus assigned. If none entered, default is 100%.",unmapped,,,,,,
Dependent_DataType,Full-time_Student,boolean,Boolean attribute identifying whether Dependent is a Full-time Student.,unmapped,,,,,,
Dependent_DataType,Disabled,boolean,Boolean attribute identifying whether Dependent is Disabled.,unmapped,,,,,,
Dependent_DataType,Dependent_for_Payroll_Purposes,boolean,Tells if this dependent's information is used in payroll calculations. Only use if dependents for payroll purposes are being tracked for the location context of the worker for this dependent.,unmapped,,,,,,
Dependent_DataType,Court_Order,Qualified_Domestic_Relations_Order_Replacement_DataType,,unmapped,,,,,,
Dependent_DataType,Lives_With_Worker_Data,Lives_With_Worker_DataType,,unmapped,,,,,,
Dependent_DataType,Has_Health_Insurance_Data,Has_Health_Insurance_DataType,,unmapped,,,,,,
Dependent_DataType,Allowed_for_Tax_Deduction_Data,Allowed_for_Tax_Deduction_DataType,,unmapped,,,,,,
Dependent_DataType,Annual_Income_Data,Annual_Income_DataType,,unmapped,,,,,,
Dependent_DataType,Occupation_Data,Occupation_DataType,,unmapped,,,,,,
Dependent_DataType,Disability_Data,Disability_Information_Data_for_Related_PersonType,,unmapped,,,,,,
DependentType,Dependent_Data,Dependent_DataType,Contains the detailed information for a dependent.,unmapped,,,,,,
Related_PersonType,Dependent,DependentType,Encapsulating element containing all Dependent data.,unmapped,,,,,,
Related_PersonType,Beneficiary,BeneficiaryType,Encapsulating element containing all Beneficiary data.,unmapped,,,,,,
BeneficiaryType,Beneficiary_Data,Beneficiary_DataType,Contains the details about the beneficiary.,unmapped,,,,,,
Beneficiary_DataType,Irrevocable,boolean,Indicates if the beneficiary is revocable.,unmapped,,,,,,
Beneficiary_DataType,Court_Order,Qualified_Domestic_Relations_Order_Replacement_DataType,,unmapped,,,,,,
Employee_Merit_Plan_Assignment_DataType,Default_Target_Percent,,Default target percent for the merit plan.,unmapped,,,,,,
Worker_Organization_Membership_DataType,Organization_Data,Organization_Summary_DataType,,unmapped,,,,,,
Organization_Summary_DataType,Organization_Support_Role_Data,Organization_Support_RoleType,,unmapped,,,,,,
Organization_Supporting_Role_DataType,Organization_Role_Data,Worker_Organization_Role_Assignment_DataType,,unmapped,,,,,,
Organization_Support_RoleType,Organization_Support_Role,Organization_Supporting_Role_DataType,,unmapped,,,,,,
Worker_Organization_Role_DataType,Organization_Role,Organization_Role_for_Worker_DataType,,unmapped,,,,,,
Organization_Role_for_Worker_DataType,Organization_Role_Data,Organization_Role_Assignment_for_Worker_DataType,,unmapped,,,,,,
Put_Dependent_DataType,Irrevocable,boolean,"If this field is marked true, any new beneficiaries that are created will be marked as ""Irrevocable"".",unmapped,,,,,,
Put_Dependent_DataType,Court_Order_Replacement_Data,Qualified_Domestic_Relations_Order_Replacement_DataType,,unmapped,,,,,,
Put_Dependent_RequestType,Dependent_Data,Put_Dependent_DataType,,unmapped,,,,,,
Dependent_Personal_Information_DataType,Date_of_Death,date,The date of death of the dependent.,knowledge_only,,,,,time entry date,0.900
Dependent_Personal_Information_DataType,Uses_Tobacco,boolean,Boolean representing whether or not this dependent uses tobacco.,unmapped,,,,,,
Dependent_Personal_Information_DataType,Full-Time_Student,boolean,Boolean representing whether or not this dependent is a full-time student.,unmapped,,,,,,
Dependent_Personal_Information_DataType,Disabled,boolean,Boolean representing whether or not this dependent is disabled.,unmapped,,,,,,
Worker_Health_Savings_Account_DataType,Health_Savings_Account_Period_Data,Worker_Health_Savings_Account_Period_DataType,Contains the health savings account period data for an employee based on the benefit plan year.,unmapped,,,,,,
Worker_Health_Savings_Account_Period_DataType,Health_Savings_Account_Coverage_Data,Health_Savings_Account_Coverage_DataType,Contains the health saving account coverage information (elections) for an employee.,unmapped,,,,,,
Health_Savings_Account_Coverage_DataType,Benefit_Election_Data,Worker_Benefit_Election_DataType,The election information for the coverage.,unmapped,,,,,,
Health_Savings_Account_Coverage_DataType,Health_Savings_Account_Election_Info_Data,Health_Savings_Account_Election_Info_DataType,More information on Health Savings Account Election such as coverage target.,unmapped,,,,,,
Organization_Request_CriteriaType,Enable_Transaction_Log_Lite,boolean,Select to enable Transaction Log Lite.,unmapped,,,,,,
Organization_WWS_DataType,Availibility_Date,dateTime,Date the Organization is available for use.,unmapped,,,,,,
Organization_WWS_DataType,Last_Updated_DateTime,dateTime,Date/Time for the last update.,knowledge_only,,,,,time entry date,0.550
Organization_WWS_DataType,Roles_Data,Organization_Roles_WWS_DataType,Contains information about an Organization Role and incumbent worker(s).,unmapped,,,,,,
Organization_WWS_DataType,Hierarchy_Data,Organization_Hierarchy_DataType,"Contains the top-level organization, the immediate superior organization, and all immediate subordinate organization references.",unmapped,,,,,,
Supervisory_Org_DataType,Available_For_Hire,boolean,Returns a true if this is able to be filled by a worker.,unmapped,,,,,,
Supervisory_Org_DataType,Hiring_Freeze,boolean,Boolean attribute identifying whether a Hiring Freeze is currently in affect.,unmapped,,,,,,
Application_Instance_Exceptions_DataType,Exception_Data,Exception_DataType,Exception Data,unmapped,,,,,,
Application_Instance_Related_Exceptions_DataType,Exceptions_Data,Application_Instance_Exceptions_DataType,Exceptions Data,unmapped,,,,,,
OrganizationType,Organization_Data,Organization_DataType,,unmapped,,,,,,
Organization_Roles_WWS_DataType,Organization_Role_Data,Organization_Role_Assignment_WWS_DataType,Contains information about an Organization Role and incumbent worker(s).,unmapped,,,,,,
Employee_Stock_Plan_Assignment_DataType,Percent_of_Target_as_Option,,Percent of target that are options.,unmapped,,,,,,
Employee_Stock_Plan_Assignment_DataType,Percent_of_Target_as_Stock,,Percent of target that are stocks.,unmapped,,,,,,
Employee_Stock_Plan_Assignment_DataType,Target_Shares,,Default target shares for the stock plan.,unmapped,,,,,,
Employee_Stock_Plan_Assignment_DataType,Target_Percent,,Default target percent for the stock plan.,unmapped,,,,,,
External_URLType,External_URL_Data,External_URL_DataType,Detail data for an external URL,unmapped,,,,,,
External_URL_Response_DataType,External_URL,External_URLType,,unmapped,,,,,,
Holiday_Calendar_DataType,Holiday_Calendar_Event_Data,Holiday_Calendar_Event_DataType,Event Data for the Holiday Calendar.,unmapped,,,,,,
Holiday_Calendar_Event_DataType,Recurrence_Data,Recurrence_DataType,Wrapper element containing recurrence data for the Calendar Event.,unmapped,,,,,,
Recurrence_DataType,Recurs_Every_Weekday,boolean,"If true, calendar event recurs every weekday.",unmapped,,,,,,
Put_External_URL_RequestType,External_URL_Data,External_URL_DataType,External URL Data,unmapped,,,,,,
Put_Holiday_Calendar_RequestType,Holiday_Calendar_Data,Holiday_Calendar_DataType,Wrapper containing data for Condition Rule.,unmapped,,,,,,
Holiday_Calendar_Response_DataType,Holiday_Calendar,Holiday_CalendarType,,unmapped,,,,,,
Holiday_CalendarType,Holiday_Calendar_Data,Holiday_Calendar_DataType,,unmapped,,,,,,
Worker_Benefit_Eligibility_DataType,Plan_Eligibility_Dates_Data,Plan_Eligiblity_Dates_DataType,,unmapped,,,,,,
Employee_Contract_DataType,Employee_Contract_Review_Data,Employee_Contract_Review_DataType,Details for the employee contract review.,unmapped,,,,,,
Talent_Assessment_DataType,Employee_Potential_Data,Employee_Talent_Assessment_DataType,Contains the information about the employee's potential.,unmapped,,,,,,
Succession_Plan_Candidate_DataType,Top_Candidate,boolean,Indicates whether the employee is the top candidate for this succession plan.,unmapped,,,,,,
Succession_Plan_Candidate_DataType,Last_Updated,string,The date the candidate information was last updated.,unmapped,,,,,,
Organization_Assignment_RestrictionsType,Organization_Assignment_Restrictions_Data,Organization_Assignment_Restrictions_DataType,,unmapped,,,,,,
Organization_Assignment_Restrictions_Response_DataType,Organization_Assignment_Restrictions,Organization_Assignment_RestrictionsType,,unmapped,,,,,,
Put_Organization_Assignment_Restrictions_RequestType,Organization_Assignment_Restrictions_Data,Organization_Assignment_Restrictions_DataType,,unmapped,,,,,,
FrequencyType,Frequency_Data,Frequency_DataType,,unmapped,,,,,,
Frequency_DataType,Annualization_Factor,,"The number of occurrences within a year for a frequency (e.g. Yearly = 1, Monthly = 12, etc...)",unmapped,,,,,,
Frequency_DataType,Used_in_Payroll_Interface,boolean,Identifies that the frequency is used in Payroll Interface,unmapped,,,,,,
Put_Frequency_RequestType,Frequency_Data,Frequency_DataType,Container for the core frequency data,unmapped,,,,,,
Language_Achievement_DataType,Remove_Language,boolean,Used for inbound operations to indicate that the language should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Language_Achievement_DataType,Native_Language,boolean,Used for inbound operations to indicate that the language is Native language for the person.,unmapped,,,,,,
Language_Achievement_DataType,Language_Ability,Language_AbilityType,,unmapped,,,,,,
Language_Achievement_DataType,Assessed_On,date,Date of Assessment,knowledge_only,,,,,time entry date,0.900
Language_AbilityType,Language_Ability_Data,Language_Ability_DataType,,unmapped,,,,,,
Attachment_WWS_DataType,File_Content,base64Binary,File content in binary format.,unmapped,,,,,,
DisabilityType,Disability_Data,Disability_DataType,Encapsulating element containing all Disability data.,unmapped,,,,,,
Put_Disability_RequestType,Disability_Data,Disability_DataType,Encapsulating element containing all Disability data.,unmapped,,,,,,
Put_Work_Shift_RequestType,Work_Shift_Data,Work_Shift_DataType,,knowledge_only,,,,,shift,0.550
Work_Shift_Response_DataType,Work_Shift,Work_ShiftType,,knowledge_only,,,,,shift,1.000
Work_ShiftType,Work_Shift_Data,Work_Shift_DataType,,knowledge_only,,,,,shift,0.550
Job_Profile_Response_GroupType,Include_Responsibility_Qualifications,boolean,Indicates if the Responsibility Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Work_Experience_Qualifications,boolean,Indicates if the Work Experience Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Education_Qualifications,boolean,Indicates if the Education Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Language_Qualifications,boolean,Indicates if the Language Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Competency_Qualifications,boolean,Indicates if the Competency Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Certification_Qualifications,boolean,Indicates if the Certification Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Training_Qualifications,boolean,Indicates if the Training Qualifications element is included in the response.,unmapped,,,,,,
Job_Profile_Response_GroupType,Include_Skill_Qualifications,boolean,Indicates if the Skills associated with the Job Profile are included in the response.,unmapped,,,,,,
Job_Profile_Response_DataType,Job_Profile,Job_Profile_Get_DataType,,unmapped,,,,,,
Training_Type_DataType,Training_Type_Name,string,The name of the Training Type.,unmapped,,,,,,
Job_Profile_Basic_DataType,Public_Job,boolean,Boolean attribute indicating whether the job profile is considered a public job.,unmapped,,,,,,
Worker_GoalType,Goal_Data,Goal_Detail_DataType,,unmapped,,,,,,
Location_Request_CriteriaType,Exclude_Inactive_Locations,boolean,Excludes inactive locations from being returned in the response.,unmapped,,,,,,
Location_Request_CriteriaType,Exclude_Active_Locations,boolean,Excludes active locations from being returned in the response.,unmapped,,,,,,
Location_ResponseType,Location_Data,Location_iDataType,,unmapped,,,,,,
Put_Location_RequestType,Location_Data,Location_iDataType,Element containing all Location data.,unmapped,,,,,,
Manage_Education_Data_for_RoleType,Education,EducationType,,unmapped,,,,,,
EducationType,Education_Data,Education_Achievement_DataType,,unmapped,,,,,,
Education_Achievement_DataType,Remove_Education,boolean,Used for inbound operations to indicate that the education should be removed for the person. Will always return false for outbound operations.,unmapped,,,,,,
Education_Achievement_DataType,School_Name,string,The name of the education institution.,unmapped,,,,,,
Education_Achievement_DataType,Date_Degree_Received,date,The date on which the degree was awarded.,knowledge_only,,,,,time entry date,0.900
Education_Achievement_DataType,Grade_Average,string,The grade point average.,unmapped,,,,,,
Education_Achievement_DataType,Education_Attachment_Data,Education_Attachment_DataType,,unmapped,,,,,,
Put_Assign_User-Based_Security_Groups_RequestType,Assign_User-Based_Security_Groups_Data,Assign_User-Based_Security_Groups_DataType,,unmapped,,,,,,
Assign_User-Based_Security_Groups_Response_DataType,Assign_User-Based_Security_Groups,Assign_User-Based_Security_GroupsType,,unmapped,,,,,,
Assign_User-Based_Security_GroupsType,Assign_User-Based_Security_Groups_Data,Assign_User-Based_Security_Groups_DataType,,unmapped,,,,,,
Employee_Contracts_DataType,Employee_Contract_Data,Employee_Contract_DataType,Contains data for a Pre-Hire Contract.,unmapped,,,,,,
Feedback_Received_DataType,Feedback_Received,Feedback_ReceivedType,"Contains the informational components of a feedback (comment, date, question asked, sender, requester, and type).",unmapped,,,,,,
Feedback_ReceivedType,Feedback_Type,string,The feedback type,unmapped,,,,,,
Feedback_ReceivedType,Date,date,The date when feedback was submitted,knowledge_only,,,,,time entry date,1.000
Difficulty_to_Fill_Response_DataType,Difficulty_to_Fill,Difficulty_to_FillType,Difficulty to Fill,unmapped,,,,,,
Difficulty_to_FillType,Difficulty_to_Fill_Data,Difficulty_to_Fill_DataType,Container for the difficulty to fill data.,unmapped,,,,,,
Difficulty_to_Fill_DataType,Difficulty_to_Fill_Name,string,Name of the difficulty level.,unmapped,,,,,,
Difficulty_to_Fill_DataType,Difficulty_to_Fill_Description,string,Description of the difficulty level.,unmapped,,,,,,
Difficulty_to_Fill_DataType,Difficulty_to_Fill_Inactive,boolean,Whether or not the difficulty is inactive or not.,unmapped,,,,,,
Put_Difficulty_to_Fill_RequestType,Difficulty_to_Fill_Data,Difficulty_to_Fill_DataType,,unmapped,,,,,,
System_User_for_Worker_DataType,Simplified_View,boolean,To enable user preferences that simplify the overall user experience.,unmapped,,,,,,
Union_Member_DataType,Union_Membership_Data,Union_Membership_DataType,,unmapped,,,,,,
Manage_Union_Membership_RequestType,Union_Member_Data,Union_Member_DataType,,unmapped,,,,,,
Academic_RankType,Academic_Rank_Data,Academic_Rank_DataType,,unmapped,,,,,,
Academic_Rank_Response_DataType,Academic_Rank,Academic_RankType,Academic Rank Element,unmapped,,,,,,
Academic_Rank_DataType,Academic_Rank_Title_Name,string,The Name of the Academic Rank,unmapped,,,,,,
Academic_Rank_DataType,Emeritus,boolean,Academic Rank Emeritus Status,unmapped,,,,,,
Academic_Rank_DataType,Rank_Order,,Academic Rank Order,unmapped,,,,,,
Put_Academic_Rank_RequestType,Academic_Rank_Data,Academic_Rank_DataType,Container for all the detail information about the Academic Rank,unmapped,,,,,,
Worker_Career_DataType,Relocation_Data,Relocation_Preference_DataType,,unmapped,,,,,,
Worker_Career_DataType,Travel_Data,Travel_Preference_DataType,,unmapped,,,,,,
Worker_Career_DataType,Career_Interests_Data,Career_Preferences_DataType,,unmapped,,,,,,
Academic_Appointment_Snapshot_DataType,Constructed_Title,string,"Do not enter, Constructed Title will be defaulted and used if all fields pertaining to rule set for track is supplied.",unmapped,,,,,,
Academic_Appointment_Snapshot_DataType,Appointment_Title,string,Title for the academic appointment.,unmapped,,,,,,
Add_Academic_Appointment_DataType,Create_Workday_Account_Sub_Business_Process_for_Academic_Affiliate,Create_Workday_Account_Sub_Business_ProcessType,,unmapped,,,,,,
Add_Academic_Appointment_DataType,Manage_Education_Sub_Business_Process_for_Academic_Affiliate,Manage_Education_Sub_Business_Process_DataType,,unmapped,,,,,,
Add_Academic_Appointment_DataType,Manage_Instructor_Eligibility_Sub_Business_Process_for_Academic_Affiliate,Manage_Instructor_Eligibility_Sub_Business_Process_DataType,,unmapped,,,,,,
Put_Search_Settings_RequestType,Search_Settings_Data,Search_Settings_DataType,,unmapped,,,,,,
Synonym_Webservice_DataType,Workday_Term,string,"The workday term, i.e. ""time off""",unmapped,,,,,,
Synonym_Webservice_DataType,Custom_Terms,string,"The customer terms, i.e. ""PTO, vacation""",unmapped,,,,,,
Career_Preferences_DataType,Career_Interests,RichText,Indicates Employee's career preference.,unmapped,,,,,,
Put_Search_Settings_ResponseType,Search_Settings_Data,Search_Settings_DataType,,unmapped,,,,,,
Search_Settings_Response_DataType,Search_Settings,Search_SettingsType,,unmapped,,,,,,
Search_SettingsType,Search_Settings_Data,Search_Settings_DataType,,unmapped,,,,,,
Employee_Photo_DataType,File,base64Binary,File content in binary format.,unmapped,,,,,,
Global_Address_DataType,Address_Line_3,string,Contains Address information.,knowledge_only,,,,,address line 3,1.000
Global_Address_DataType,Address_Line_4,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_5,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_6,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_7,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_8,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_9,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_3_-_Local,string,Contains Address information.,knowledge_only,,,,,address line 3,0.550
Global_Address_DataType,Address_Line_4_-_Local,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_5_-_Local,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_6_-_Local,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_7_-_Local,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_8_-_Local,string,Contains Address information.,unmapped,,,,,,
Global_Address_DataType,Address_Line_9_-_Local,string,Contains Address information.,unmapped,,,,,,
Previous_System_Job_History_DataType,Previous_System_Job_History_Detail_Data,Previous_System_Job_History_Detail_DataType,,unmapped,,,,,,
Previous_System_Job_History_Response_DataType,Previous_System_Job_History,Previous_System_Job_History_Get_DataType,,unmapped,,,,,,
Put_Previous_System_Job_History_RequestType,Previous_System_Job_History_Data,Previous_System_Job_HistoryType,,unmapped,,,,,,
Previous_System_Job_History_Get_DataType,Previous_System_Job_History_Data,Previous_System_Job_HistoryType,,unmapped,,,,,,
Worker_Development_Item_DataType,Worker_Development_Item,Worker_Development_ItemType,,unmapped,,,,,,
Worker_Development_ItemType,Development_Item_Data,Development_Item_Version_DataType,,unmapped,,,,,,
Development_Item_Version_DataType,Development_Item,,Title field of the referenced Development Item,unmapped,,,,,,
Background_Check_Overall_Status_DataType,Status_Date,date,Background check status date.,knowledge_only,,,,,time entry date,0.900
Background_Check_Overall_Status_DataType,Status_Comment,string,Background check status comment.,unmapped,,,,,,
Service_Center_RepresentativeType,Service_Center_Representative_Data,Service_Center_Representative_DataType,,unmapped,,,,,,
Put_Service_Center_Representative_RequestType,Service_Center_Representative_Data,Service_Center_Representative_DataType,Service Center Representative Data,unmapped,,,,,,
Service_Center_Representative_Workday_AccountType,Service_Center_Representative_Workday_Account_Data,Service_Center_Representative_Workday_Account_DataType,Element containing Service Center Representative Workday Account data.,unmapped,,,,,,
Put_Service_Center_Representative_Workday_Account_RequestType,Service_Center_Representative_Workday_Account_Data,Service_Center_Representative_Workday_Account_DataType,Element containing Service Center Representative Workday Account data.,unmapped,,,,,,
Background_Check_Event_DataType,Status_Date,date,Background check status date.,knowledge_only,,,,,time entry date,0.900
Background_Check_Event_DataType,Status_Comment,string,Background check status comment.,unmapped,,,,,,
Skill_Item_DataType,Hide_from_Candidates,boolean,"When true, this Skill Item will not be shown to candidates.",unmapped,,,,,,
Skill_Item_DataType,Exclude_From_Synonym_Management,boolean,"When True, the maintained skill will be excluded as a synonym when Workday converts skill synonyms to Skills Cloud skills.",unmapped,,,,,,
SkillType,Skill_Data,Skill_Item_DataType,An element containing information about a Skill Item.,unmapped,,,,,,
Academic_Unit_Request_CriteriaType,Academic_Unit_Name,string,The Name of the Academic Unit,unmapped,,,,,,
Academic_UnitType,Academic_Unit_Data,Academic_Unit_DataType,A container for detailed information about the Academic Unit,unmapped,,,,,,
Academic_Unit_DataType,Is_Institution,boolean,Indicates whether the Academic Unit is designated as an institution.,unmapped,,,,,,
Academic_Unit_DataType,Superior_Academic_Unit_Data,Superior_Academic_Unit_DataType,Superior Academic Unit Data Element,unmapped,,,,,,
Academic_Unit_DataType,Academic_Unit_Snapshot_Data,Academic_Unit_Snapshot_DataType,Academic Unit Snapshot Data Element,unmapped,,,,,,
Put_Academic_Unit_RequestType,Academic_Unit_Data,Academic_Unit_DataType,,unmapped,,,,,,
Academic_Unit_Hierarchy_Response_DataType,Academic_Unit_Hierarchy,Academic_Unit_HierarchyType,,unmapped,,,,,,
Academic_Unit_HierarchyType,Academic_Unit_Hierarchy_Data,Academic_Unit_Hierarchy_DataType,,unmapped,,,,,,
Put_Academic_Unit_Hierarchy_RequestType,Academic_Unit_Hierarchy_Data,Academic_Unit_Hierarchy_DataType,Wrapper element for Academic Unit Hierarchy detail data.,unmapped,,,,,,
Worker_Skill_Item_DataType,Worker_Skill_Item,SkillType,,unmapped,,,,,,
Certification_Attachment_DataType,File,base64Binary,Binary file contents.,unmapped,,,,,,
Disability_GradeType,Disability_Grade_Data,Disability_Grade_DataType,,unmapped,,,,,,
Disability_Grade_DataType,Disability_Grade,string,The Disability Grade.,unmapped,,,,,,
Disability_Grade_DataType,Disability_Grade_Description,string,A description of the Disability Grade.,unmapped,,,,,,
Change_Government_IDs_RequestType,Change_Government_IDs_Data,Change_Government_IDs_Business_Process_DataType,,unmapped,,,,,,
Military_Service_Information_DataType,Military_Service_Data,Military_Service_Sub_DataType,,unmapped,,,,,,
Military_Information_DataType,Military_Service_Information_Data,Military_Service_Information_DataType,,unmapped,,,,,,
Change_Licenses_RequestType,Change_Licenses_Data,Change_Licenses_Business_Process_DataType,,unmapped,,,,,,
Former_Worker_DataType,Job_Level,string,Job Level for the former worker. Free-form text entry.,unmapped,,,,,,
Former_Worker_DataType,Former_Worker_Related_Data,Former_Worker_Related_DataType,,unmapped,,,,,,
Put_Former_Worker_RequestType,Former_Worker_Data,Former_Worker_DataType,,unmapped,,,,,,
Former_Worker_Request_CriteriaType,Update_To_Moment,dateTime,Defines the latest moment (e.g. datetime) data was entered into the Workday system.,unmapped,,,,,,
Former_WorkerType,Former_Worker_Data,Former_Worker_DataType,,unmapped,,,,,,
Former_Worker_Response_DataType,Former_Worker,Former_WorkerType,,unmapped,,,,,,
Change_Personal_Information_Response_DataType,Change_Personal_Information,Change_Personal_Information_Response_WrapperType,,unmapped,,,,,,
Main_Transaction_Log_Entry_DataType,Transaction_Log_Data,Transaction_Log_DataType,Encapsulating element containing the rescind and correction data of the transaction log entry.,unmapped,,,,,,
Transaction_Log_Rescind_And_Correct_Event_DataType,Transaction_Log_Description,string,The Description of the Transaction Log,unmapped,,,,,,
Transaction_Log_Rescind_And_Correct_Event_DataType,Is_Correction,boolean,True if this is a correction of the main transaction.,unmapped,,,,,,
Transaction_Log_Rescind_And_Correct_Event_DataType,Is_Rescind,boolean,True if this is a rescind of the main transaction.,unmapped,,,,,,
Corrected_Or_Rescinded_Transaction_DataType,Main_Transaction_Data,Main_Transaction_Log_Entry_DataType,,unmapped,,,,,,
Change_Government_IDs_Response_DataType,Change_Government_IDs,Change_Government_IDs_Response_WrapperType,,unmapped,,,,,,
Change_Passports_and_Visas_Response_DataType,Change_Passports_and_Visas,Change_Passports_and_Visas_Response_WrapperType,,unmapped,,,,,,
Change_Licenses_Response_DataType,Change_Licenses,Change_Licenses_Response_WrapperType,,unmapped,,,,,,
Change_Other_IDs_Response_DataType,Change_Other_IDs,Change_Other_IDs_Response_WrapperType,,unmapped,,,,,,
Feedback_ResponseType,Feedback_Question,RichText,The feedback question,unmapped,,,,,,
Feedback_ResponseType,Feedback_Comment,RichText,The feedback comment,unmapped,,,,,,
Leave_Requests_Corrected_Detail_DataType,Leave_Request_Additional_Fields,Leave_Request_Additional_FieldsType,,unmapped,,,,,,
Former_Worker_Response_GroupType,Include_Former_Worker_Attachments,boolean,Indicates if the Former Worker Attachments (if they exist) are included in the response.,unmapped,,,,,,
Former_Worker_Attachment_DataType,File,base64Binary,Attachment File,unmapped,,,,,,
Former_Worker_Related_DataType,Rehired,boolean,Returns true if the former worker has a completed Hire Employee or Contract Contingent Worker business process.,unmapped,,,,,,
Former_Worker_Attachment_Response_DataType,Former_Worker_Document,Former_Worker_AttachmentType,Contains the retrieved Former Worker Document information.,unmapped,,,,,,
Generic_Personal_Information_DataType,Date_of_Death,date,Person's Date of Death.,knowledge_only,,,,,time entry date,0.900
Generic_Personal_Information_DataType,Personnel_File_Agency,string,Personnel File Agency is used in China to indicate where persons have their personnel file stored.,unmapped,,,,,,
Generic_Personal_Information_DataType,Last_Medical_Exam_Date,date,Date of person's most recent Medical Examination.,knowledge_only,,,,,time entry date,0.900
Generic_Personal_Information_DataType,Medical_Exam_Notes,string,Notes for the person's most recent Medical Examination.,unmapped,,,,,,
Generic_Military_Information_DataType,Military_Service_Information_Data,Generic_Military_Service_Information_DataType,,unmapped,,,,,,
Generic_Military_Service_Information_DataType,Military_Service_Data,Generic_Military_Service_Sub_DataType,,unmapped,,,,,,
Create_Named_Professorship_RequestType,Create_Named_Professorship_Data,Create_Named_Professorship_DataType,Create Named Professorship Data,unmapped,,,,,,
Create_Named_Professorship_DataType,Named_Professorship_Snapshot_Data,Named_Professorship_Snapshot_DataType,,unmapped,,,,,,
Named_Professorship_Snapshot_DataType,Professorship_Name,string,The Professorship Name for the Named Professorship.,unmapped,,,,,,
Named_Professorship_Snapshot_DataType,Named_Professorship_Title,string,Named Professorship Title for the Named Professorship.,unmapped,,,,,,
Named_Professorship_Snapshot_DataType,Term_Limits,,Term limits in months for the Named Professorship.,unmapped,,,,,,
Named_Professorship_Snapshot_DataType,Appointment_Restrictions,RichText,Appointment restrictions text for the Named Professorship.,unmapped,,,,,,
Edit_Named_Professorship_RequestType,Edit_Named_Professorship_Data,Edit_Named_Professorship_DataType,Wrapper for Edit Named Professorship Request Data,unmapped,,,,,,
Edit_Named_Professorship_DataType,On_Hold_Date,date,On hold date of Named Professorship,knowledge_only,,,,,time entry date,0.900
Edit_Named_Professorship_DataType,Discontinued_Date,date,Discontinued Date of Named Professorship,knowledge_only,,,,,time entry date,0.900
Edit_Named_Professorship_DataType,Named_Professorship_Snapshot_Data,Named_Professorship_Snapshot_DataType,,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Stillbirth_Baby_Deceased,boolean,Still birth or baby deceased,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Multiple_Child_Indicator,boolean,Multiple child indicator,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Number_of_Babies_Adopted_Children,,Number of babies or adopted children,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Number_of_Previous_Births,,Number of previous births,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Number_of_Previous_Maternity_Leaves,,Number of previous maternity leaves,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Number_of_Child_Dependents,,Number of child dependents,knowledge_only,,,,,number of dependents,0.550
Leave_Request_Additional_FieldsType,Single_Parent_Indicator,boolean,Boolean to indicate single parent,knowledge_only,,,,,leave to,0.550
Leave_Request_Additional_FieldsType,Age_of_Dependent,,Age of dependent,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Work_Related,boolean,Work related,knowledge_only,,,,,maintenance order,0.550
Leave_Request_Additional_FieldsType,Social_Security_Disability_Code,,IMSS Folio Code.,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Caesarean_Section_Birth,boolean,Indicates Caesarean Section Birth.,unmapped,,,,,,
Leave_Request_Additional_FieldsType,Child_Disability_Indicator,boolean,Child Disability Indicator,unmapped,,,,,,
Collective_Agreement_Detail_DataType,Collective_Agreement_Data,Collective_Agreement_Snapshot_DataType,The Collective Agreement Snapshot Data.,unmapped,,,,,,
