entry_type,canonical_term,canonical_concept_id,alias,domain,source_system,note
concept_alias,Company_Insider_Type_Name,account.industry,Company_Insider_Type_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Company_Insider_Type_ReferenceType.Company_Insider_Type_Name (string) - Unique attribute name/description identifying a valid instance of Company Insider Type.
concept_alias,Company_Insider_Type_ID,account.industry,Company_Insider_Type_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Company_Insider_Type_DataType.Company_Insider_Type_ID (string) - Company Insider Type ID. This is the unique identifier for a company insider type.
concept_alias,Company_Insider_Type_Description,account.industry,Company_Insider_Type_Description,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Company_Insider_Type_DataType.Company_Insider_Type_Description (string) - Company Insider Type description.
concept_alias,Country_Region_Name,address.country_code,Country_Region_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Country_Region_ReferenceType.Country_Region_Name (string) - A name uniquely identifying a Country Region (a geographic or governmental subdivision).
concept_alias,Location_Usage_Reference,address.city,Location_Usage_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Location_Usage_Reference (Location_UsageObjectType) - Reference to the usage of the Location. (e.g. Business Site, Work Space, etc.)"
concept_alias,Location_Attribute_Reference,address.city,Location_Attribute_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Location_Attribute_Reference (Location_AttributeObjectType) - The Location Attributes associated with this Location. If left blank, existing values will be removed."
concept_alias,Latitude,latitude,Latitude,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Latitude () - The Latitude for a Coordinate. If left blank, existing values will be removed."
concept_alias,Longitude,longitude,Longitude,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Longitude () - The Longitude for a Coordinate. If left blank, existing values will be removed."
concept_alias,Display_Language_Reference,account.id,Display_Language_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Display_Language_Reference (User_LanguageObjectType) - Reference to the Default Display Language for the Location. If left blank, existing values will be removed."
concept_alias,Time_Zone_Reference,address.city,Time_Zone_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Time_Zone_Reference (Time_ZoneObjectType) - Reference to the Time Zone of the Location. If left blank, existing values will be removed."
concept_alias,External_Name,address.city,External_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Location_iDataType.External_Name (string) - An alternate name for the primary location when the job details display on the Recruiting External Career Sites.
concept_alias,Default_Job_Posting_Location_Reference,address.city,Default_Job_Posting_Location_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Location_iDataType.Default_Job_Posting_Location_Reference (LocationObjectType) - Define the location that's used when posting jobs for this business site location. This can be overridden by entering a 
concept_alias,Local_Minimum_Wage_Authority_Reference,address.city,Local_Minimum_Wage_Authority_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Location_iDataType.Local_Minimum_Wage_Authority_Reference (Payroll_Tax_AuthorityObjectType) - Define the local minimum wage authority for the business site location. Enter an authority that is applicable to the loc
concept_alias,Default_Ship-To_Location_Reference,address.city,Default_Ship-To_Location_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Location_iDataType.Default_Ship-To_Location_Reference (LocationObjectType) - Shipping Location with an address associated to this Deliver-To location.
concept_alias,Associate_Deliver-To_Location_Reference,address.city,Associate_Deliver-To_Location_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Location_iDataType.Associate_Deliver-To_Location_Reference (LocationObjectType) - Deliver-To location that can be associated with a Location with Ship-to usage.
concept_alias,Location_Hierarchy_Reference,address.city,Location_Hierarchy_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Location_iDataType.Location_Hierarchy_Reference (Location_HierarchyObjectType) - Reference to a Location Hierarchy the includes this Location. If left blank, location will be removed from all location "
concept_alias,Contribution_Percentage_Maximum,invoice.amount,Contribution_Percentage_Maximum,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Employee_Contribution_Percentage_DataType.Contribution_Percentage_Maximum () - The maximum amount the employee can elect.
concept_alias,Currency_Reference_Data,accounting.document_currency_code,Currency_Reference_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Contract_Details_DataType.Currency_Reference_Data (Currency_Reference_DataType) - Reference element representing a unique instance of Currency Rate Type.
concept_alias,Frequency_Reference_Data,compensation.base_salary,Frequency_Reference_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Contract_Details_DataType.Frequency_Reference_Data (Frequency_Reference_DataType) - Reference element representing a unique instance of Frequency.
concept_alias,Contract_Assignment_Details,invoice.amount,Contract_Assignment_Details,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Contract_Details_DataType.Contract_Assignment_Details (string) - The Contract Assignment description. If empty, Workday will use the existing value."
concept_alias,Annual_Contribution_Amount,compensation.base_salary,Annual_Contribution_Amount,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Annual_Contribution_DataType.Annual_Contribution_Amount () - The annual contribution amount for the spending account election.
concept_alias,Prior_Contribution_Amount,compensation.base_salary,Prior_Contribution_Amount,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Annual_Contribution_DataType.Prior_Contribution_Amount () - The prior annual contribution amount if any was previously made.
concept_alias,Remaining_Periods,compensation.base_salary,Remaining_Periods,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Annual_Contribution_DataType.Remaining_Periods () - The remaining pay periods after the prior contribution amount.
concept_alias,As_Of_Effective_Date,address.country,As_Of_Effective_Date,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Response_FilterType.As_Of_Effective_Date (date) - Indicates the date when application data, such as benefits and compensation, become effective (Also referred to as the E"
concept_alias,As_Of_Entry_DateTime,address valid to,As_Of_Entry_DateTime,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Response_FilterType.As_Of_Entry_DateTime (dateTime) - The date and time the data was entered into the system. (This field is also referred to as the Entry Moment). If the dat
concept_alias,Page,address valid to,Page,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Response_FilterType.Page () - The numbered page of data Workday returns in the response. The default page is the first page(Page = 1). For responses t
concept_alias,Count,invoice.amount,Count,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Response_FilterType.Count () - Sets the number of objects to return within each response page. Set a value between 1 and 999. The default value is 100.
concept_alias,Safety_Incident_Location_Name,location.name,Safety_Incident_Location_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Safety_Incident_Location_DataType.Safety_Incident_Location_Name (string) - Safety Incident Location Name
concept_alias,Government_Reporting_Agency_Reference,address.city,Government_Reporting_Agency_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Safety_Incident_Location_DataType.Government_Reporting_Agency_Reference (Government_Reporting_AgencyObjectType) - Government Reporting Agency
concept_alias,Related_Reporting_Agency_s_Grouping_ID,address.city,Related_Reporting_Agency_s_Grouping_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Safety_Incident_Location_DataType.Related_Reporting_Agency_s_Grouping_ID (string) - Related Reporting Agency's Grouping ID
concept_alias,Request_References,maintenance order,Request_References,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Get_Work_Shifts_RequestType.Request_References (Work_Shift_Request_ReferencesType)
concept_alias,Work_Shift_ID,address.country,Work_Shift_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Work_Shift_DataType.Work_Shift_ID (string) - Work Shift ID. This is the unique identifier for a Work Shift.
concept_alias,Work_Shift_Name,shift,Work_Shift_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Work_Shift_DataType.Work_Shift_Name (string) - Name for the Work Shift.
concept_alias,Work_Shift_Description,shift,Work_Shift_Description,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Work_Shift_DataType.Work_Shift_Description (string) - Description of the Work Shift.
concept_alias,Request_References,job.category,Request_References,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Get_Job_Categories_RequestType.Request_References (Job_Category_Request_ReferencesType)
concept_alias,Job_Category_ID,address.country,Job_Category_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Job_Category_DataType.Job_Category_ID (string) - A unique identifier for the job category.
concept_alias,Job_Category_Name,job.category,Job_Category_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Job_Category_DataType.Job_Category_Name (string) - Name of the Job Category.
concept_alias,Job_Category_Description,job.category,Job_Category_Description,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Job_Category_DataType.Job_Category_Description (string) - Free form text describing a job category.
concept_alias,Merit_Plan_Name,compensation.plan,Merit_Plan_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Employee_Compensation_Merit_Plan_Assignment_DataType.Merit_Plan_Name (string) - Unique attribute name/description identifying a valid instance of Merit Plan.
concept_alias,Compensation_Element_Values_for_Merit_Plan_Data,compensation.plan,Compensation_Element_Values_for_Merit_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Employee_Compensation_Merit_Plan_Assignment_DataType.Compensation_Element_Values_for_Merit_Plan_Data (Employee_Compensation_Merit_Plan_Assignment_Detail_DataType)
concept_alias,Individual_Target,compensation.plan,Individual_Target,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Employee_Compensation_Merit_Plan_Assignment_Detail_DataType.Individual_Target () - Percent for Compensation Element.
concept_alias,Compensation_Package_Reference,container.id,Compensation_Package_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Compensation_Package_Reference (Compensation_Package_ReferenceType)
concept_alias,Salary_Plan_for_Compensation_Data,compensation.plan,Salary_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Salary_Plan_for_Compensation_Data (Employee_Compensation_Salary_Plan_Assignment_DataType)
concept_alias,Hourly_Plan_for_Compensation_Data,compensation.plan,Hourly_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Hourly_Plan_for_Compensation_Data (Employee_Compensation_Hourly_Plan_Assignment_DataType)
concept_alias,Unit_Salary_Plan_for_Compensation_Data,compensation.plan,Unit_Salary_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Unit_Salary_Plan_for_Compensation_Data (Employee_Compensation_Salary_Unit_Plan_Assignment_DataType)
concept_alias,Allowance_Plan_for_Compensation_Data,compensation.plan,Allowance_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Allowance_Plan_for_Compensation_Data (Employee_Compensation_Allowance_Plan_Assignment_DataType)
concept_alias,Unit_Allowance_Plan_for_Compensation_Data,compensation.plan,Unit_Allowance_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Unit_Allowance_Plan_for_Compensation_Data (Employee_Compensation_Allowance_Unit_Plan_Assignment_DataType)
concept_alias,Bonus_Plan_for_Compensation_Data,compensation.plan,Bonus_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Bonus_Plan_for_Compensation_Data (Employee_Compensation_Bonus_Plan_Assignment_DataType)
concept_alias,Merit_Plan_for_Compensation_Data,compensation.plan,Merit_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Merit_Plan_for_Compensation_Data (Employee_Compensation_Merit_Plan_Assignment_DataType)
concept_alias,Commission_Plan_for_Compensation_Data,compensation.plan,Commission_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Commission_Plan_for_Compensation_Data (Employee_Compensation_Commission_Plan_Assignment_DataType)
concept_alias,Period_Salary_Plan_for_Compensation_Data,compensation.plan,Period_Salary_Plan_for_Compensation_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Compensation_Detail_DataType.Period_Salary_Plan_for_Compensation_Data (Employee_Compensation_Period_Salary_Plan_Assignment_DataType)
concept_alias,Total_Results,invoice.amount,Total_Results,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Response_ResultsType.Total_Results () - The total number of results that your request returned.
concept_alias,Total_Pages,invoice.amount,Total_Pages,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Response_ResultsType.Total_Pages () - The total number of pages requested. A page of data in a WWS has a 100 entry maximum.
concept_alias,Transaction_Date_Range_Data,accounting.posting_date,Transaction_Date_Range_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Transaction_Log_CriteriaType.Transaction_Date_Range_Data (Effective_And_Updated_DateTime_DataType) - Encapsulating element containing Effective and Updated DateTime data.
concept_alias,Transaction_Type_References,document.type,Transaction_Type_References,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Transaction_Log_CriteriaType.Transaction_Type_References (Transaction_Type_ReferencesType) - If specified, this search criteria will return those Transaction Log Entries which match the Transaction Types specified"
concept_alias,Subscriber_Reference,subscription.id,Subscriber_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Transaction_Log_CriteriaType.Subscriber_Reference (SubscriberObjectType) - If specified, this search criterium will return those Transaction Log Entries that match the Transaction Types defined i"
concept_alias,Include_Subordinate_Organizations,address.city,Include_Subordinate_Organizations,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_Request_CriteriaType.Include_Subordinate_Organizations (boolean) - When this boolean value is set to true, indicates to include all subordinate organizations to the Organization Reference"
concept_alias,Event_Reference,activity id,Event_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Request_CriteriaType.Event_Reference (Transaction_LogObjectType) - The identifier of an existing Event.
concept_alias,Benefit_Plan_Reference,address.country,Benefit_Plan_Reference,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_Request_CriteriaType.Benefit_Plan_Reference (Benefit_PlanObjectType) - The unique identifier to a benefits plan, along with a string describing the benefits plan. Identifies the benefit plan "
concept_alias,National_ID_Criteria_Data,activity id,National_ID_Criteria_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Request_CriteriaType.National_ID_Criteria_Data (Worker_by_National_ID_Request_CriteriaType)
concept_alias,Discard_On_Exit_Validation_Error,workflow.step,Discard_On_Exit_Validation_Error,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Business_Sub_Process_ParametersType.Discard_On_Exit_Validation_Error (boolean) - Enforces all validation conditions defined on the initiation step. If any condition is true, the validation error blocks"
concept_alias,Include_Employment_Information,address.country,Include_Employment_Information,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Response_GroupType.Include_Employment_Information (boolean) - Indicates if the Employment Data element is included in the response.
concept_alias,Exclude_Cost_Center_Hierarchies,cost_center.code,Exclude_Cost_Center_Hierarchies,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Response_GroupType.Exclude_Cost_Center_Hierarchies (boolean) - Excludes the cost center hierarchies from the Organization Data element response. This can only be selected when the Inc
concept_alias,Exclude_Pay_Groups,payroll.component,Exclude_Pay_Groups,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Response_GroupType.Exclude_Pay_Groups (boolean) - Excludes the pay groups from the Organization Data element response. This can only be selected when the Include Organiza
concept_alias,Include_Collective_Agreement_Data,address.country,Include_Collective_Agreement_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Response_GroupType.Include_Collective_Agreement_Data (boolean) - Include Collective Agreement data. This also requires Include Employment Information to be true.
concept_alias,Include_Probation_Period_Data,address.country,Include_Probation_Period_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Response_GroupType.Include_Probation_Period_Data (boolean) - Include Probation Period data. This also requires the Inlcude Employment Information to be true
concept_alias,Worker,operator,Worker,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Workers_Response_DataType.Worker (WorkerType)
concept_alias,Universal_Identifier_Reference,contact.name,Universal_Identifier_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: WorkerType.Universal_Identifier_Reference (Universal_IdentifierObjectType) - Universal ID for the worker.
concept_alias,Universal_ID,contact.name,Universal_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_DataType.Universal_ID (string) - Universal ID for the worker.
concept_alias,Related_Person_Data,contact.phone,Related_Person_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_DataType.Related_Person_Data (Worker_Related_Persons_DataType) - Contains the person's that are related to the worker as a dependent, beneficiary or emergency contact. Security Note: Th"
concept_alias,Employee_Review_Data,address valid to,Employee_Review_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_DataType.Employee_Review_Data (Employee_Review_DataType) - Contains the employee's latest review for performance, performance improvement plan, development plan, and disciplinary "
concept_alias,Talent_Assessment_Data,address valid to,Talent_Assessment_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_DataType.Talent_Assessment_Data (Talent_Assessment_DataType) - Contains the employee's latest talent assessment, such as potential, achievable level, and retention. This is only valid"
concept_alias,User_Account_Data,account.name,User_Account_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Worker_DataType.User_Account_Data (System_User_for_Worker_DataType) - Contains the worker's user account information (user name, preferred language)."
concept_alias,Account_Provisioning_Data,vendor_group.id,Account_Provisioning_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_DataType.Account_Provisioning_Data (Person_Account_Provisioning_DataType) - Contains the worker's provisioning group assignments
concept_alias,Background_Check_Data,employee.department,Background_Check_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_DataType.Background_Check_Data (Background_Check_Overall_Status_DataType) - Contains Background Check Information
concept_alias,Contingent_Worker_Tax_Authority_Form_Type_Data,employee.employee_type,Contingent_Worker_Tax_Authority_Form_Type_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_DataType.Contingent_Worker_Tax_Authority_Form_Type_Data (Contingent_Worker_Tax_Authority_Form_Information_DataType)
concept_alias,Additional_Name_Data,address.city,Additional_Name_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Person_Name_DataType.Additional_Name_Data (Additional_Name_DataType) - Contains the additional names for a person, other than their legal and preferred names. Additional names are not valid f"
concept_alias,Name_Detail_Data,address.city,Name_Detail_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Legal_Name_DataType.Name_Detail_Data (Person_Name_Detail_DataType) - Contains the components of a name, such as the First Name and Last Name."
concept_alias,Prefix_Data,contact.name,Prefix_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Detail_DataType.Prefix_Data (Person_Name_Prefix_DataType) - Contains the prefixes for a name.
concept_alias,Secondary_Last_Name,contact.name,Secondary_Last_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Detail_DataType.Secondary_Last_Name (string) - The Secondary Last Name (Secondary Family Name) for a person.
concept_alias,Tertiary_Last_Name,contact.name,Tertiary_Last_Name,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Detail_DataType.Tertiary_Last_Name (string) - The Tertiary Last Name for a person.
concept_alias,Local_Name_Detail_Data,contact.name,Local_Name_Detail_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Detail_DataType.Local_Name_Detail_Data (Local_Person_Name_Detail_DataType) - Contains the name components in local script for supporting countries.
concept_alias,Suffix_Data,contact.name,Suffix_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Detail_DataType.Suffix_Data (Person_Name_Suffix_DataType) - Contains the suffixes for a name.
concept_alias,Title_Reference,activity id,Title_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Prefix_DataType.Title_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - The description of the reference to the Title of a person.
concept_alias,Title_Descriptor,contact.id,Title_Descriptor,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Prefix_DataType.Title_Descriptor (string) - The description of the reference to the Title of a person.
concept_alias,Social_Suffix_Reference,activity id,Social_Suffix_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Suffix_DataType.Social_Suffix_Reference (Country_Predefined_Person_Name_Component_ValueObjectType) - A reference to the description of Social Suffix for a person.
concept_alias,Social_Suffix_Descriptor,contact.id,Social_Suffix_Descriptor,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Name_Suffix_DataType.Social_Suffix_Descriptor (string) - A reference to the description of Social Suffix for a person.
concept_alias,Name_Detail_Data,contact.name,Name_Detail_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Preferred_Name_DataType.Name_Detail_Data (Person_Name_Detail_DataType) - Contains the components of a name, such as the First Name and Last Name."
concept_alias,Name_Type_Reference,activity id,Name_Type_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Additional_Name_DataType.Name_Type_Reference (Additional_Name_TypeObjectType) - The type of Additional Name that the name is.
concept_alias,Universal_ID,company.id,Universal_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Personal_Information_DataType.Universal_ID (string) - The universal ID uniquely identifies the Person. It remains the same for a person regardless of what roles they have. Th
concept_alias,Name_Data,address.city,Name_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Personal_Information_DataType.Name_Data (Person_Name_DataType) - Contains the legal, preferred, and additional names for a person."
concept_alias,Contact_Data,contact.email,Contact_Data,Human Capital Management,Workday_Webservice,"Wave-2 Strong/Knowledge: Personal_Information_DataType.Contact_Data (Contact_Information_DataType) - All of the person's contact data (address, phone, email, instant messenger, web address). Security Note: The response fo"
concept_alias,Status_Reference,contact.id,Status_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Status_Reference (Military_StatusObjectType) - Person's Military Status.
concept_alias,Discharge_Date,employee.service_date,Discharge_Date,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Discharge_Date (date) - Date the person was discharged from the Military.
concept_alias,Status_Begin_Date,employee.position,Status_Begin_Date,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Status_Begin_Date (date) - Begin Date for Military Service status.
concept_alias,Military_Service_Type_Reference,activity id,Military_Service_Type_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Military_Service_Type_Reference (Military_Service_TypeObjectType) - Military Service Type.
concept_alias,Military_Rank_Reference,activity id,Military_Rank_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Military_Rank_Reference (Military_RankObjectType) - Military Rank for Military Service Type.
concept_alias,Military_Service_Reference,contact.id,Military_Service_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Military_Service_Reference (Military_Service_ReferenceObjectType) - Reference ID for Military Service.
concept_alias,Military_Discharge_Type_Reference,activity id,Military_Discharge_Type_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Military_Service_DataType.Military_Discharge_Type_Reference (Military_Discharge_TypeObjectType) - Military Discharge Type
concept_alias,Government_ID,activity id,Government_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Identification_DataType.Government_ID (Government_IDType) - Wrapper element for all Government Identifier Data.
concept_alias,Visa_ID,activity id,Visa_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Identification_DataType.Visa_ID (Visa_IDType) - Wrapper element for all Visa Identifier Data.
concept_alias,License_ID,activity id,License_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Identification_DataType.License_ID (License_IDType) - Wrapper element for all License Identifier Data.
concept_alias,Custom_ID,activity id,Custom_ID,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Person_Identification_DataType.Custom_ID (Custom_IDType) - Wrapper element for all Custom Identifier Data.
concept_alias,Worker_Job_Data,address.country,Worker_Job_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Employment_Information_DataType.Worker_Job_Data (Worker_Job_DataType)
concept_alias,Worker_Contract_Data,address.country,Worker_Contract_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Employment_Information_DataType.Worker_Contract_Data (Worker_Contract_Detail_DataType) - Encapsulating element containing all Contract data for a Worker.
concept_alias,International_Assignment_Summary_Data,address.country,International_Assignment_Summary_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Employment_Information_DataType.International_Assignment_Summary_Data (International_Assignment_Summary_DataType)
concept_alias,Compensation_Effective_Date,address.country,Compensation_Effective_Date,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Compensation_Effective_Date (date) - Effective Date of Compensation.
concept_alias,Reason_Reference,activity id,Reason_Reference,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Reason_Reference (Event_Classification_SubcategoryObjectType) - Reason for most recent Compensation event.
concept_alias,Salary_and_Hourly_Data,compensation.base_salary,Salary_and_Hourly_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Salary_and_Hourly_Data (Employee_Base_Pay_Plan_Assignment_DataType) - Salary and Hourly Data
concept_alias,Unit_Salary_Plan_Data,compensation.plan,Unit_Salary_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Unit_Salary_Plan_Data (Employee_Salary_Unit_Plan_Assignment_DataType) - Unit Salary Plan Data
concept_alias,Allowance_Plan_Data,compensation.plan,Allowance_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Allowance_Plan_Data (Employee_Allowance_Plan_Assignment_DataType) - Allowance Plan Data
concept_alias,Unit_Allowance_Plan_Data,compensation.plan,Unit_Allowance_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Unit_Allowance_Plan_Data (Employee_Allowance_Unit_Plan_Assignment_DataType) - Unit Allowance Plan Data
concept_alias,Bonus_Plan_Data,compensation.plan,Bonus_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Bonus_Plan_Data (Employee_Bonus_Plan_Assignment_DataType) - Bonus Plan Data
concept_alias,Merit_Plan_Data,compensation.plan,Merit_Plan_Data,Human Capital Management,Workday_Webservice,Wave-2 Strong/Knowledge: Worker_Compensation_DataType.Merit_Plan_Data (Employee_Merit_Plan_Assignment_DataType) - Merit Plan Data
