entry_type,canonical_term,canonical_concept_id,alias,domain,source_system,note
concept_alias,Address City,address.city,Instructional_Site_Data_Capacity,Locations,Workday,Capacity
concept_alias,Job Position,employee.position,Reorganization_Reference,Human Capital Management,Workday,Reorganization determines the effective date that positions are added as a member
concept_alias,Job Position,employee.position,Positions_to_Add_Reference,Human Capital Management,Workday,"The position or position restriction you want to add to the custom organization. For position restrictions, Workday uses"
concept_alias,Job Position,employee.position,Positions_to_Remove_Reference,Human Capital Management,Workday,Positions to be removed from the custom organization. Positions that are not members of the custom organization as of th
concept_alias,Job Position,employee.position,Membership_Rules_Reference,Human Capital Management,Workday,Optional. The reference ID of an existing membership rule. For positions that match the rule criteria as of the reorgani
concept_alias,Job Position,employee.position,Remove_All_Existing_Members,Human Capital Management,Workday,"If true, this operation removes all members as of the reorganization effective date, including positions that are not cu"
concept_alias,Employee Name,employee.name,Worker_Descriptor,Human Capital Management,Workday,Worker name including person name and status and other information about the worker.
concept_alias,Invoice Currency,invoice.currency,Annual_Income,Human Capital Management,Workday,Currency attribute specifying the dependent's annual income
concept_alias,Manager ID,employee.manager_id,Include_Manager_Leader_in_Name,Organizations & Roles,Workday,Boolean attribute identifying whether to include the Manager/Leader Name within the name (Display ID in Workday).
concept_alias,Job Position,employee.position,Job_Reference,Human Capital Management,Workday,The position of the worker you are changing the Business Title for. Required if the worker has more than one position.
concept_alias,Job Position,employee.position,Work_Space_Reference,Human Capital Management,Workday,Work Space location for the Position.
concept_alias,Company ID,company.id,Company_Reference,Human Capital Management,Workday,Company Reference
concept_alias,employee.phone,employee.phone,Complete_Phone_Number,Human Capital Management,Workday,Full phone number.
concept_alias,Address City,address.city,Employer_City,Human Capital Management,Workday,The Employer City to be assigned to the Form I-9.
concept_alias,Address Postal Code,address.postal_code,Employer_ZIP_Code,Human Capital Management,Workday,The Employer ZIP Code to be assigned to the Form I-9.
concept_alias,Address City,address.city,Employee_City,Human Capital Management,Workday,The Employee City to be assigned to the Worker.
concept_alias,Address Postal Code,address.postal_code,Employee_Zip_Code,Human Capital Management,Workday,The Employee ZIP Code to be assigned to the Worker.
concept_alias,Date of Birth,employee.birth_date,Employee_Date_of_Birth,Human Capital Management,Workday,The Employee Date of Birth to be assigned to the Worker.
concept_alias,National ID,employee.national_id,Employee_Social_Security_Number,Human Capital Management,Workday,The Employee Social Security Number to be assigned to the Worker.
concept_alias,Employee Email,employee.email,Employee_Email_Address,Human Capital Management,Workday,The Employee Email Address to be assigned to the Worker.
concept_alias,employee.phone,employee.phone,Employee_Phone_Number,Human Capital Management,Workday,The Employee Phone Number to be assigned to the Worker.
concept_alias,Address Country,address.country,Country_of_Issuance_Reference,Human Capital Management,Workday,The Country of Issuance to be assigned to the Worker.
concept_alias,employee.phone,employee.phone,Involved_Party_Non-Worker_Phone_Number,Human Capital Management,Workday,The phone number of the involved party.
concept_alias,Manager ID,employee.manager_id,Supervised_By_Worker_Reference,Human Capital Management,Workday,The worker that was the supervisor.
concept_alias,Hire Date,employee.hire_date,Date_of_Rehire,Human Capital Management,Workday,The Rehire Date for the Worker to be assigned to the Form I-9 Section 3.
concept_alias,Address Country,address.country,Country_Personal_Information_Data,Human Capital Management,Workday,Country Specific Personal Information
concept_alias,Employee ID,employee.id,Worker_Reference,Human Capital Management,Workday,Worker ID. Can specify either the ID or WID.
concept_alias,Address Country,address.country,Personal_Information_For_Country_Data,Human Capital Management,Workday,Country Specific Personal Information
concept_alias,Address Country,address.country,Country_Region_of_Birth_Reference,Human Capital Management,Workday,Country Region of Birth
concept_alias,Address Country,address.country,Region_of_Birth_Descriptor,Human Capital Management,Workday,Birth Country Region Name
concept_alias,Address City,address.city,Ethnicity_Visual_Survey_Reference,Human Capital Management,Workday,Race/Ethnicity Visual Survey
concept_alias,Address Postal Code,address.postal_code,Hukou_Postal_Code,Human Capital Management,Workday,Hukou Postal Code
concept_alias,Job Position,employee.position,Assign_Establishment_Data,Human Capital Management,Workday,The request element containing all necessary information to manually assign an establishment to a worker position
concept_alias,employee.phone,employee.phone,Video_Conference_Details,Locations,Workday,"The video conferencing details such as the meeting ID, URL, and telephone numbers."
concept_alias,Address Postal Code,address.postal_code,Employer_Zip_Code,Human Capital Management,Workday,Form I-9 Business Address Employer Zip Code
concept_alias,Address City,address.city,Preparer_or_Translator_City,Human Capital Management,Workday,The Form I-9 Preparer Translator City to be assigned to the Worker.
concept_alias,Address Postal Code,address.postal_code,Preparer_or_Translator_ZIP_Code,Human Capital Management,Workday,The Form I-9 Preparer Translator ZIP Code to be assigned to the Worker.
concept_alias,Address City,address.city,Remaining_Capacity,Human Capital Management,Workday,"If true, the disability Remaining Capacity field is enabled. If false, the Remaining Capacity field is disabled."
concept_alias,Address City,address.city,Ethnicity_Details_Name,Human Capital Management,Workday,The name of the Ethnicity Details.
concept_alias,Address City,address.city,Ethnicity_Details_Reference,Human Capital Management,Workday,A unique identifier used to reference an Ethnicity Details.
concept_alias,Address City,address.city,Ethnicity_Details_Data,Human Capital Management,Workday,Contains the detailed information about Ethnicity Details.
concept_alias,Address City,address.city,Ethnicity_Category_Reference,Human Capital Management,Workday,Contains the detailed information about an Ethnicity Category Data.
concept_alias,Address City,address.city,Ethnicity_Category_Data,Human Capital Management,Workday,Contains the detailed information about an Ethnicity Category Data.
concept_alias,Address City,address.city,Location_Context_Reference,Human Capital Management,Workday,The Location Context for this Ethnicity Category Configuration transaction.
concept_alias,Address City,address.city,Ethnicity_Details_Configuration,Human Capital Management,Workday,Encapsulating element containing all Ethnicity Category data.
concept_alias,Address City,address.city,Ethnicity_Category_Name,Human Capital Management,Workday,The name of the Ethnicity Category.
concept_alias,Address City,address.city,Ethnicity_Details,Human Capital Management,Workday,Contains the detailed information about Ethnicity Details.
concept_alias,National ID,employee.national_id,Cached,Human Capital Management,Workday,"If true, national IDs of this type will are cached."
concept_alias,National ID,employee.national_id,National_ID_Type_Reference,Human Capital Management,Workday,A reference to the ID of the national ID type.
concept_alias,Address City,address.city,External_US_Federal_Ethnicity_and_Race_Self-Identification_Record,Human Capital Management,Workday,Reference element representing a unique instance of External US Federal Ethnicity and Race Self-Identification Record
concept_alias,Address City,address.city,External_US_Federal_Ethnicity_and_Race_Self-Identification_Record_Reference,Human Capital Management,Workday,A unique identifier used to reference an External US Federal Ethnicity and Race Self-Identification Record
concept_alias,Address Country,address.country,Maintain_Non-Country_Nationality_Reference,Human Capital Management,Workday,Reference to the Non-Country Nationality of the person.
concept_alias,Address Country,address.country,Maintain_Non-Country_Nationality_Data,Human Capital Management,Workday,The Non-Country Nationality data.
concept_alias,Address Country,address.country,Include_Reference,Human Capital Management,Workday,Response Group used to control whether the Non-Country Nationality Reference is included in the Response.
concept_alias,Address Country,address.country,Non_Country_Name,Human Capital Management,Workday,The name for the Non-Country Nationality.
concept_alias,Address Country,address.country,Allow_for_Country_Reference,Human Capital Management,Workday,The Countries allowed to use the Non-Country Nationality.
concept_alias,Address Country,address.country,Active_Consent_by_Country_Data,Human Capital Management,Workday,Active Consent by Country Data
concept_alias,Address Country,address.country,Active_Consent_by_Country,Human Capital Management,Workday,Active Consent by Country
concept_alias,Employee ID,employee.id,Personnel_ID,Human Capital Management,Workday,Manual hint: Personnel_ID
concept_alias,Employee ID,employee.id,Employee_Number,Human Capital Management,Workday,Manual hint: Employee_Number
concept_alias,Employee ID,employee.id,Worker_Reference_ID,Human Capital Management,Workday,Manual hint: Worker_Reference_ID
concept_alias,Employee Name,employee.name,Full_Name,Human Capital Management,Workday,Manual hint: Full_Name
concept_alias,Employee Name,employee.name,Legal_Name,Human Capital Management,Workday,Manual hint: Legal_Name
concept_alias,Employee Name,employee.name,Preferred_Name,Human Capital Management,Workday,Manual hint: Preferred_Name
concept_alias,Employee Email,employee.email,Employee_Email,Human Capital Management,Workday,Manual hint: Employee_Email
concept_alias,Employee Email,employee.email,Work_Email,Human Capital Management,Workday,Manual hint: Work_Email
concept_alias,Employee Email,employee.email,Primary_Work_Email,Human Capital Management,Workday,Manual hint: Primary_Work_Email
concept_alias,employee.phone,employee.phone,Home_Phone,Human Capital Management,Workday,Manual hint: Home_Phone
concept_alias,employee.phone,employee.phone,Work_Phone,Human Capital Management,Workday,Manual hint: Work_Phone
concept_alias,employee.phone,employee.phone,Mobile_Phone,Human Capital Management,Workday,Manual hint: Mobile_Phone
concept_alias,Employee Department,employee.department,Department,Human Capital Management,Workday,Manual hint: Department
concept_alias,Cost Center,cost_center.id,Cost_Center_ID,Human Capital Management,Workday,Manual hint: Cost_Center_ID
concept_alias,Cost Center,cost_center.id,Cost_Center_Reference_ID,Human Capital Management,Workday,Manual hint: Cost_Center_Reference_ID
concept_alias,Employee Department,employee.department,Supervisory_Organization,Human Capital Management,Workday,Manual hint: Supervisory_Organization
concept_alias,Company ID,company.id,Company_Reference_ID,Human Capital Management,Workday,Manual hint: Company_Reference_ID
concept_alias,Company ID,company.id,Legal_Entity_ID,Human Capital Management,Workday,Manual hint: Legal_Entity_ID
concept_alias,Job Position,employee.position,Position_Reference_ID,Human Capital Management,Workday,Manual hint: Position_Reference_ID
concept_alias,Manager ID,employee.manager_id,Manager_Reference_ID,Human Capital Management,Workday,Manual hint: Manager_Reference_ID
concept_alias,Manager ID,employee.manager_id,Reports_To_Reference_ID,Human Capital Management,Workday,Manual hint: Reports_To_Reference_ID
concept_alias,Warehouse ID,warehouse.id,Location_Reference_ID,Human Capital Management,Workday,Manual hint: Location_Reference_ID
concept_alias,Address Country,address.country,Country_Code,Human Capital Management,Workday,Manual hint: Country_Code
concept_alias,Address Postal Code,address.postal_code,Zip_Code,Human Capital Management,Workday,Manual hint: Zip_Code
concept_alias,Compensation Grade,compensation.grade,Compensation_Grade,Human Capital Management,Workday,Manual hint: Compensation_Grade
concept_alias,Base Salary,compensation.base_salary,Annual_Salary,Human Capital Management,Workday,Manual hint: Annual_Salary
concept_alias,Base Salary,compensation.base_salary,Pay_Rate,Human Capital Management,Workday,Manual hint: Pay_Rate
concept_alias,Tax ID,tax.id,Tax_ID,Human Capital Management,Workday,Manual hint: Tax_ID
concept_alias,National ID,employee.national_id,Social_Security_Number,Human Capital Management,Workday,Manual hint: Social_Security_Number
